fnr_boot_lo,fnr_boot_hi,n_test_clusters,lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,fp_lam_index,n_test_images,n_test_components,n_missed_components,region_fnr_component_avg,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
,,,0.9999760116708099,770,True,0.005131944444444445,0.005131944444444445,0.07378144562244415,67.896,750,200,1321,6,0.004542013626040878,0.09200000000000003,False,0.007267441860465116,0.002074688796680498,0.0,,,0,person,0.02,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.9999825417784708,793,True,0.004131944444444445,0.004131944444444445,0.0783681645989418,72.78,775,200,1321,5,0.003785011355034065,0.08800000000000002,False,0.005813953488372093,0.002074688796680498,0.0,,,0,person,0.02,0.1,pixel_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.9998429637195666,634,True,0.0137905608037187,0.0137905608037187,0.05172788351774216,47.888,625,200,1321,20,0.01514004542013626,0.07600000000000001,False,0.024709302325581394,0.006224066390041493,0.0,,,0,person,0.03,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.9999323917024608,695,True,0.009023504273504273,0.009023504273504273,0.060655999928712845,55.26,675,200,1321,11,0.008327024981074944,0.09200000000000003,False,0.01308139534883721,0.004149377593360996,0.0,,,0,person,0.03,0.1,pixel_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.9988984606904586,493,True,0.03309880300011879,0.03309880300011879,0.03578432649374008,31.58,475,200,1321,40,0.03028009084027252,0.10000000000000003,False,0.050872093023255814,0.01037344398340249,0.0,,,0,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.9994988127663728,550,True,0.0200630887144045,0.0200630887144045,0.041508160531520844,38.768,550,200,1321,29,0.02195306585919758,0.08800000000000008,False,0.0377906976744186,0.006224066390041493,0.0,,,0,person,0.05,0.1,pixel_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.9975111426817176,434,True,0.04852819743609217,0.04852819743609217,0.030708905309438705,27.704,425,200,1321,56,0.04239212717638153,0.10399999999999998,False,0.07267441860465117,0.012448132780082987,0.0,,,0,person,0.07,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.9982621991712506,460,True,0.043929671205986995,0.043929671205987,0.03284471109509468,29.668,450,200,1321,49,0.03709311127933384,0.11199999999999999,False,0.0625,0.012448132780082987,0.0,,,0,person,0.07,0.1,pixel_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.9919462155880093,349,True,0.09456358772806141,0.09456358772806141,0.02482582814991474,18.276,325,200,1321,98,0.07418622255866768,0.07999999999999996,False,0.12645348837209303,0.022821576763485476,0.0,,,0,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.992483771059818,354,True,0.09320644487091855,0.09320644487091855,0.025126533582806587,20.74,350,200,1321,96,0.07267221801665405,0.07999999999999996,False,0.125,0.02074688796680498,0.0,,,0,person,0.1,0.1,pixel_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.9665804959973886,246,True,0.1590767335161685,0.1590767335161685,0.019619548693299294,10.456,225,200,1321,174,0.13171839515518546,0.05600000000000005,False,0.22674418604651161,0.03734439834024896,0.0,,,0,person,0.15,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.9616292754507721,236,True,0.17552032206269821,0.17552032206269821,0.019196685403585434,10.456,225,200,1321,185,0.1400454201362604,0.052000000000000046,False,0.23982558139534885,0.04149377593360996,0.0,,,0,person,0.15,0.1,pixel_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.916823622889733,180,True,0.21525272802962434,0.2152527280296243,0.017005685716867447,7.5,175,200,1321,236,0.17865253595760788,0.068,False,0.30959302325581395,0.04771784232365145,0.0,,,0,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.8857121665210228,157,True,0.24118799597805016,0.24118799597805016,0.01617034524679184,6.332,150,200,1321,271,0.20514761544284632,0.06799999999999995,False,0.3561046511627907,0.05394190871369295,0.0,,,0,person,0.2,0.1,pixel_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.6952105010372017,86,True,0.3248022549274484,0.3248022549274484,0.01365665066987276,3.324,75,200,1321,372,0.28160484481453446,0.04800000000000004,False,0.4941860465116279,0.06639004149377593,0.0,,,0,person,0.3,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.5926197221958873,65,True,0.3547111878561182,0.3547111878561182,0.012845030054450035,2.544,50,200,1321,420,0.31794095382286147,0.051999999999999935,False,0.5523255813953488,0.08298755186721991,0.0,,,0,person,0.3,0.1,pixel_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.3918649987212821,36,True,0.40636463240062315,0.40636463240062315,0.011484094895422459,1.7,25,200,1321,503,0.380772142316427,0.052000000000000046,False,0.6482558139534884,0.11825726141078838,0.0,,,0,person,0.4,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.3301153905834736,29,True,0.4349107706878605,0.4349107706878605,0.011069181375205517,1.7,25,200,1321,535,0.40499621498864496,0.052000000000000046,False,0.684593023255814,0.13278008298755187,0.0,,,0,person,0.4,0.1,pixel_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.16439698176875206,13,True,0.5116624264753135,0.5116624264753135,0.009736154228448868,0.156,0,200,1321,631,0.47766843300529904,0.051999999999999935,False,0.7906976744186046,0.18049792531120332,0.0,,,0,person,0.5,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.15277258585940356,12,True,0.5220953222832092,0.5220953222832092,0.009614736773073673,0.156,0,200,1321,641,0.48523845571536717,0.051999999999999935,False,0.8008720930232558,0.18672199170124482,0.0,,,0,person,0.5,0.1,pixel_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.9999871175044831,815,True,0.007044337606837607,0.007044337606837607,0.08296582102775574,78.768,800,200,1321,9,0.006813020439061317,0.08800000000000002,False,0.010174418604651164,0.004149377593360996,0.0,,,0,person,0.02,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.9999825417784708,793,True,0.008428266178266176,0.008428266178266176,0.0783681645989418,72.78,775,200,1321,12,0.009084027252081756,0.08800000000000002,False,0.01308139534883721,0.006224066390041493,0.0,,,0,person,0.02,0.5,pixel_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.9999641903562897,741,True,0.011526921908500853,0.011526921908500855,0.06841963529586792,63.252,725,200,1321,16,0.012112036336109008,0.09200000000000003,False,0.01744186046511628,0.008298755186721992,0.0,,,0,person,0.03,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.9999323917024608,695,True,0.015648615030193977,0.015648615030193977,0.060655999928712845,55.26,675,200,1321,21,0.015897047691143074,0.09200000000000003,False,0.023255813953488372,0.01037344398340249,0.0,,,0,person,0.03,0.5,pixel_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.999738181699178,597,True,0.03333637609953399,0.03333637609953399,0.04694695398211479,41.856,575,200,1321,37,0.028009084027252083,0.08400000000000007,False,0.0436046511627907,0.014522821576763486,0.0,,,0,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,202
