lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,fp_lam_index,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,n_test_images,seed,class_name,alpha,rho,method,model,scheme,n_cal_images,region_fnr_component_avg,fnr_boot_lo,fnr_boot_hi,n_test_clusters,n_test_components,n_missed_components
,-1,False,,,,,-1.0,,False,,,,,,471,0,person,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,person,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.669296066252588,0.0007245458546094596,,,,False,,,,,,471,0,person,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6071428571428571,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,person,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,person,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.669296066252588,0.0007245458546094596,,,,False,,,,,,471,0,person,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6071428571428571,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,person,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,person,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.669296066252588,0.0007245458546094596,,,,False,,,,,,471,0,person,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6071428571428571,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,person,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,person,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.752536231884058,0.0007245458546094596,,,,False,,,,,,471,0,person,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.7341269841269841,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,person,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,person,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.752536231884058,0.0007245458546094596,,,,False,,,,,,471,0,person,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.7341269841269841,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,person,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,person,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.752536231884058,0.0007245458546094596,,,,False,,,,,,471,0,person,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.7341269841269841,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,rider,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6612903225806451,0.00017181418661493808,,,,False,,,,,,471,0,rider,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6585365853658537,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,rider,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6612903225806451,0.00017181418661493808,,,,False,,,,,,471,0,rider,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6585365853658537,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,rider,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6612903225806451,0.00017181418661493808,,,,False,,,,,,471,0,rider,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6585365853658537,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,rider,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6720430107526881,0.00017181418661493808,,,,False,,,,,,471,0,rider,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6829268292682927,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,rider,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6720430107526881,0.00017181418661493808,,,,False,,,,,,471,0,rider,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6829268292682927,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,rider,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6720430107526881,0.00017181418661493808,,,,False,,,,,,471,0,rider,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6829268292682927,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,bicycle,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6238738738738738,0.00031065699295140803,,,,False,,,,,,471,0,bicycle,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.5294117647058824,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,bicycle,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6238738738738738,0.00031065699295140803,,,,False,,,,,,471,0,bicycle,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.5294117647058824,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,bicycle,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6238738738738738,0.00031065699295140803,,,,False,,,,,,471,0,bicycle,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.5294117647058824,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,bicycle,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6632882882882882,0.00031065699295140803,,,,False,,,,,,471,0,bicycle,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6176470588235294,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,bicycle,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6632882882882882,0.00031065699295140803,,,,False,,,,,,471,0,bicycle,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6176470588235294,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,0,bicycle,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6632882882882882,0.00031065699295140803,,,,False,,,,,,471,0,bicycle,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6176470588235294,,,,,
1.0,1000,False,0.0,0.0,1.0,0.75,1000.0,0.0,False,0.0,0.0,0.0,,,110,1,person,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,4,0.0,,,,246.0,0.0
0.962,962,True,0.3728030303030303,0.3728030303030303,0.0029081078246235847,3.8431818181818183,962.0,0.1827272727272727,False,0.425,0.14102564102564102,0.0,,,110,1,person,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,4,0.32113821138211385,,,,246.0,79.0
,-1,True,,0.6542640692640692,0.0007611170294694602,,,,False,,,,,,440,1,person,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,4,0.5975609756097561,,,,,
1.0,1000,False,0.0,0.0,1.0,0.75,1000.0,0.0,False,0.0,0.0,0.0,,,110,1,person,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,4,0.0,,,,246.0,0.0
0.962,962,True,0.3728030303030303,0.3728030303030303,0.0029081078246235847,3.8431818181818183,962.0,0.1827272727272727,False,0.425,0.14102564102564102,0.0,,,110,1,person,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,4,0.32113821138211385,,,,246.0,79.0
,-1,True,,0.6542640692640692,0.0007611170294694602,,,,False,,,,,,440,1,person,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,4,0.5975609756097561,,,,,
0.962,962,True,0.3728030303030303,0.3728030303030303,0.0029081078246235847,3.8431818181818183,962.0,0.1827272727272727,False,0.425,0.14102564102564102,0.0,,,110,1,person,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,4,0.32113821138211385,,,,246.0,79.0
0.962,962,True,0.3728030303030303,0.3728030303030303,0.0029081078246235847,3.8431818181818183,962.0,0.1827272727272727,False,0.425,0.14102564102564102,0.0,,,110,1,person,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,4,0.32113821138211385,,,,246.0,79.0
,-1,True,,0.6542640692640692,0.0007611170294694602,,,,False,,,,,,440,1,person,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,4,0.5975609756097561,,,,,
1.0,1000,False,0.0,0.0,1.0,0.75,1000.0,0.0,False,0.0,0.0,0.0,,,110,1,person,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,4,0.0,,,,246.0,0.0
0.988,988,True,0.33606060606060606,0.33606060606060606,0.005268027540296316,7.1068181818181815,988.0,0.14590909090909088,False,0.4,0.1282051282051282,0.0,,,110,1,person,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,4,0.3008130081300813,,,,246.0,74.0
,-1,True,,0.7412878787878787,0.0007611170294694602,,,,False,,,,,,440,1,person,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,4,0.7276422764227642,,,,,
1.0,1000,False,0.0,0.0,1.0,0.75,1000.0,0.0,False,0.0,0.0,0.0,,,110,1,person,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,4,0.0,,,,246.0,0.0
0.988,988,True,0.33606060606060606,0.33606060606060606,0.005268027540296316,7.1068181818181815,988.0,0.14590909090909088,False,0.4,0.1282051282051282,0.0,,,110,1,person,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,4,0.3008130081300813,,,,246.0,74.0
,-1,True,,0.7412878787878787,0.0007611170294694602,,,,False,,,,,,440,1,person,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,4,0.7276422764227642,,,,,
0.988,988,True,0.33606060606060606,0.33606060606060606,0.005268027540296316,7.1068181818181815,988.0,0.14590909090909088,False,0.4,0.1282051282051282,0.0,,,110,1,person,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,4,0.3008130081300813,,,,246.0,74.0
0.988,988,True,0.33606060606060606,0.33606060606060606,0.005268027540296316,7.1068181818181815,988.0,0.14590909090909088,False,0.4,0.1282051282051282,0.0,,,110,1,person,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,4,0.3008130081300813,,,,246.0,74.0
,-1,True,,0.7412878787878787,0.0007611170294694602,,,,False,,,,,,440,1,person,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,4,0.7276422764227642,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9340909090909091,1000.0,0.0,False,0.0,0.0,0.0,,,29,1,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,39.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.9340909090909091,1000.0,0.0,False,0.0,0.0,0.0,,,29,1,rider,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,39.0,0.0
,-1,True,,0.6724137931034483,0.00017902000399772078,,,,False,,,,,,440,1,rider,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.6666666666666666,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9340909090909091,1000.0,0.0,False,0.0,0.0,0.0,,,29,1,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,39.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.9340909090909091,1000.0,0.0,False,0.0,0.0,0.0,,,29,1,rider,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,39.0,0.0
,-1,True,,0.6724137931034483,0.00017902000399772078,,,,False,,,,,,440,1,rider,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.6666666666666666,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9340909090909091,1000.0,0.0,False,0.0,0.0,0.0,,,29,1,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,39.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.9340909090909091,1000.0,0.0,False,0.0,0.0,0.0,,,29,1,rider,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,39.0,0.0
,-1,True,,0.6724137931034483,0.00017902000399772078,,,,False,,,,,,440,1,rider,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.6666666666666666,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9340909090909091,1000.0,0.0,False,0.0,0.0,0.0,,,29,1,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,39.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.9340909090909091,1000.0,0.0,False,0.0,0.0,0.0,,,29,1,rider,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,39.0,0.0
,-1,True,,0.6839080459770115,0.00017902000399772078,,,,False,,,,,,440,1,rider,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.6923076923076923,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9340909090909091,1000.0,0.0,False,0.0,0.0,0.0,,,29,1,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,39.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.9340909090909091,1000.0,0.0,False,0.0,0.0,0.0,,,29,1,rider,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,39.0,0.0
,-1,True,,0.6839080459770115,0.00017902000399772078,,,,False,,,,,,440,1,rider,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.6923076923076923,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9340909090909091,1000.0,0.0,False,0.0,0.0,0.0,,,29,1,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,39.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.9340909090909091,1000.0,0.0,False,0.0,0.0,0.0,,,29,1,rider,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,39.0,0.0
,-1,True,,0.6839080459770115,0.00017902000399772078,,,,False,,,,,,440,1,rider,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.6923076923076923,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9181818181818182,1000.0,0.0,False,0.0,0.0,0.0,,,36,1,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.0,,,,66.0,0.0
0.99,990,True,0.21296296296296297,0.21296296296296294,0.002419574186205864,3.9022727272727273,990.0,0.19499999999999995,False,0.2631578947368421,0.041666666666666664,0.0,,,36,1,bicycle,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.16666666666666666,,,,66.0,11.0
,-1,True,,0.6134259259259259,0.00033244775841012597,,,,False,,,,,,440,1,bicycle,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.5151515151515151,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9181818181818182,1000.0,0.0,False,0.0,0.0,0.0,,,36,1,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.0,,,,66.0,0.0
0.99,990,True,0.21296296296296297,0.21296296296296294,0.002419574186205864,3.9022727272727273,990.0,0.19499999999999995,False,0.2631578947368421,0.041666666666666664,0.0,,,36,1,bicycle,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.16666666666666666,,,,66.0,11.0
,-1,True,,0.6134259259259259,0.00033244775841012597,,,,False,,,,,,440,1,bicycle,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.5151515151515151,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9181818181818182,1000.0,0.0,False,0.0,0.0,0.0,,,36,1,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.0,,,,66.0,0.0
0.99,990,True,0.21296296296296297,0.21296296296296294,0.002419574186205864,3.9022727272727273,990.0,0.19499999999999995,False,0.2631578947368421,0.041666666666666664,0.0,,,36,1,bicycle,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.16666666666666666,,,,66.0,11.0
,-1,True,,0.6134259259259259,0.00033244775841012597,,,,False,,,,,,440,1,bicycle,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.5151515151515151,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9181818181818182,1000.0,0.0,False,0.0,0.0,0.0,,,36,1,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.0,,,,66.0,0.0
0.996,996,True,0.24074074074074073,0.24074074074074073,0.004056539852172136,6.002272727272727,996.0,0.1399999999999999,False,0.2894736842105263,0.08333333333333333,0.0,,,36,1,bicycle,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.19696969696969696,,,,66.0,13.0
,-1,True,,0.6539351851851851,0.00033244775841012597,,,,False,,,,,,440,1,bicycle,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.6060606060606061,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9181818181818182,1000.0,0.0,False,0.0,0.0,0.0,,,36,1,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.0,,,,66.0,0.0
0.996,996,True,0.24074074074074073,0.24074074074074073,0.004056539852172136,6.002272727272727,996.0,0.1399999999999999,False,0.2894736842105263,0.08333333333333333,0.0,,,36,1,bicycle,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.19696969696969696,,,,66.0,13.0
,-1,True,,0.6539351851851851,0.00033244775841012597,,,,False,,,,,,440,1,bicycle,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.6060606060606061,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9181818181818182,1000.0,0.0,False,0.0,0.0,0.0,,,36,1,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.0,,,,66.0,0.0
0.996,996,True,0.24074074074074073,0.24074074074074073,0.004056539852172136,6.002272727272727,996.0,0.1399999999999999,False,0.2894736842105263,0.08333333333333333,0.0,,,36,1,bicycle,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.19696969696969696,,,,66.0,13.0
,-1,True,,0.6539351851851851,0.00033244775841012597,,,,False,,,,,,440,1,bicycle,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,1,0.6060606060606061,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,2,person,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,2,person,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.669296066252588,0.0007245458546094596,,,,False,,,,,,471,2,person,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6071428571428571,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,2,person,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,2,person,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.669296066252588,0.0007245458546094596,,,,False,,,,,,471,2,person,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6071428571428571,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,2,person,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,2,person,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.669296066252588,0.0007245458546094596,,,,False,,,,,,471,2,person,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6071428571428571,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,2,person,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,2,person,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.752536231884058,0.0007245458546094596,,,,False,,,,,,471,2,person,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.7341269841269841,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,2,person,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,2,person,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.752536231884058,0.0007245458546094596,,,,False,,,,,,471,2,person,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.7341269841269841,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,2,person,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,2,person,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.752536231884058,0.0007245458546094596,,,,False,,,,,,471,2,person,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.7341269841269841,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,2,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,2,rider,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6612903225806451,0.00017181418661493808,,,,False,,,,,,471,2,rider,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6585365853658537,,,,,
,-1,False,,,,,-1.0,,False,,,,,,471,2,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
