fnr_boot_lo,fnr_boot_hi,n_test_clusters,lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,fp_lam_index,n_test_images,n_test_components,n_missed_components,region_fnr_component_avg,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
,,,0.9997556569447306,602,True,0.009973045822102426,0.009973045822102426,0.05991227924823761,33.98444444444444,600.0,265,680.0,7.0,0.010294117647058823,0.1622222222222222,False,0.016355140186915886,0.0,0.0,,,0,person,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_snow_targetcal50,32
,,,0.9988675996367644,491,True,0.03204851752021564,0.03204851752021564,0.03513889014720917,24.817777777777778,475.0,265,680.0,19.0,0.027941176470588237,0.16666666666666666,False,0.037383177570093455,0.014492753623188406,0.0,,,0,person,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_snow_targetcal50,32
,,,,-1,True,,0.6539128481581312,0.0026532174088060856,,,450,,,0.5941176470588235,,False,,,,,,0,person,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_snow_targetcal50,32
,,,0.9987526164857571,484,True,0.03204851752021564,0.03204851752021564,0.033891092985868454,24.817777777777778,475.0,265,680.0,19.0,0.027941176470588237,0.16444444444444442,False,0.037383177570093455,0.014492753623188406,0.0,,,0,person,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_snow_targetcal50,32
,,,0.9980047376850312,450,True,0.04884097035040431,0.04884097035040431,0.028301166370511055,22.642222222222223,450.0,265,680.0,27.0,0.039705882352941174,0.15777777777777777,False,0.056074766355140186,0.014492753623188406,0.0,,,0,person,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_snow_targetcal50,32
,,,,-1,True,,0.6539128481581312,0.0026532174088060856,,,450,,,0.5941176470588235,,False,,,,,,0,person,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_snow_targetcal50,32
,,,0.9942983572771925,374,True,0.12531895777178795,0.12531895777178795,0.018535228446125984,14.904444444444444,350.0,265,680.0,65.0,0.09558823529411764,0.12,False,0.13317757009345793,0.033816425120772944,0.022222222222222223,,,0,person,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_snow_targetcal50,32
,,,0.9940570784138443,371,True,0.13151841868823003,0.13151841868823003,0.018218396231532097,14.904444444444444,350.0,265,680.0,68.0,0.1,0.12,False,0.14018691588785046,0.033816425120772944,0.022222222222222223,,,0,person,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_snow_targetcal50,32
,,,,-1,True,,0.6539128481581312,0.0026532174088060856,,,450,,,0.5941176470588235,,False,,,,,,0,person,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_snow_targetcal50,32
,,,0.9998872802543824,658,True,0.011985624438454627,0.011985624438454629,0.07605177164077759,38.702222222222225,650.0,265,680.0,9.0,0.013235294117647059,0.13333333333333333,False,0.016355140186915886,0.00966183574879227,0.0,,,0,person,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_snow_targetcal50,32
,,,0.9994324553945915,541,True,0.05091644204851751,0.05091644204851752,0.04514438286423683,28.624444444444446,525.0,265,680.0,28.0,0.041176470588235294,0.16888888888888887,False,0.04672897196261682,0.033816425120772944,0.022222222222222223,,,0,person,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_snow_targetcal50,32
,,,,-1,True,,0.7384800838574423,0.0026532174088060856,,,450,,,0.6808823529411765,,False,,,,,,0,person,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_snow_targetcal50,32
,,,0.9993483716059391,531,True,0.055444743935309966,0.055444743935309966,0.04299554601311684,28.624444444444446,525.0,265,680.0,32.0,0.047058823529411764,0.16888888888888887,False,0.056074766355140186,0.033816425120772944,0.022222222222222223,,,0,person,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_snow_targetcal50,32
,,,0.9992308695597134,519,True,0.05707996406109614,0.05707996406109614,0.04051493480801582,26.724444444444444,500.0,265,680.0,34.0,0.05,0.1711111111111111,False,0.06074766355140187,0.033816425120772944,0.022222222222222223,,,0,person,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_snow_targetcal50,32
,,,,-1,True,,0.7384800838574423,0.0026532174088060856,,,450,,,0.6808823529411765,,False,,,,,,0,person,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_snow_targetcal50,32
,,,0.9984864387515638,470,True,0.09827493261455526,0.09827493261455526,0.031485576182603836,22.642222222222223,450.0,265,680.0,58.0,0.08529411764705883,0.16444444444444445,False,0.11214953271028037,0.043478260869565216,0.022222222222222223,,,0,person,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_snow_targetcal50,32
,,,0.9980591141224072,452,True,0.11516621743036837,0.11516621743036837,0.02860860526561737,22.642222222222223,450.0,265,680.0,65.0,0.09558823529411764,0.1577777777777778,False,0.12850467289719625,0.043478260869565216,0.022222222222222223,,,0,person,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_snow_targetcal50,32
,,,,-1,True,,0.7384800838574423,0.0026532174088060856,,,450,,,0.6808823529411765,,False,,,,,,0,person,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_snow_targetcal50,32
