seed,class_name,alpha,rho,method,ranking,budget,residual_region_fnr,lam
31,person,0.2,0.5,region_crc,area,0.5,0.016906850459482037,0.998
31,person,0.2,0.5,region_crc,random,0.0,0.03078078719526088,0.998
31,person,0.2,0.5,region_crc,random,0.05,0.030232541581225795,0.998
31,person,0.2,0.5,region_crc,random,0.1,0.028039559125085444,0.998
31,person,0.2,0.5,region_crc,random,0.15,0.02358049479760006,0.998
31,person,0.2,0.5,region_crc,random,0.2,0.022484003569529887,0.998
31,person,0.2,0.5,region_crc,random,0.25,0.02010827257537784,0.998
31,person,0.2,0.5,region_crc,random,0.3,0.019834149768360294,0.998
31,person,0.2,0.5,region_crc,random,0.35,0.019834149768360294,0.998
31,person,0.2,0.5,region_crc,random,0.4,0.017916951469583046,0.998
31,person,0.2,0.5,region_crc,random,0.45,0.012653793574846207,0.998
31,person,0.2,0.5,region_crc,random,0.5,0.010460811118705856,0.998
31,person,0.2,0.5,region_crc,oracle,0.0,0.030780787195260877,0.998
31,person,0.2,0.5,region_crc,oracle,0.05,0.0030761088326877804,0.998
31,person,0.2,0.5,region_crc,oracle,0.1,0.0,0.998
31,person,0.2,0.5,region_crc,oracle,0.15,0.0,0.998
31,person,0.2,0.5,region_crc,oracle,0.2,0.0,0.998
31,person,0.2,0.5,region_crc,oracle,0.25,0.0,0.998
31,person,0.2,0.5,region_crc,oracle,0.3,0.0,0.998
31,person,0.2,0.5,region_crc,oracle,0.35,0.0,0.998
31,person,0.2,0.5,region_crc,oracle,0.4,0.0,0.998
31,person,0.2,0.5,region_crc,oracle,0.45,0.0,0.998
31,person,0.2,0.5,region_crc,oracle,0.5,0.0,0.998
31,rider,0.1,0.1,region_crc,area,0.0,0.0,1.0
31,rider,0.1,0.1,region_crc,area,0.05,0.0,1.0
31,rider,0.1,0.1,region_crc,area,0.1,0.0,1.0
31,rider,0.1,0.1,region_crc,area,0.15,0.0,1.0
31,rider,0.1,0.1,region_crc,area,0.2,0.0,1.0
31,rider,0.1,0.1,region_crc,area,0.25,0.0,1.0
31,rider,0.1,0.1,region_crc,area,0.3,0.0,1.0
31,rider,0.1,0.1,region_crc,area,0.35,0.0,1.0
31,rider,0.1,0.1,region_crc,area,0.4,0.0,1.0
31,rider,0.1,0.1,region_crc,area,0.45,0.0,1.0
31,rider,0.1,0.1,region_crc,area,0.5,0.0,1.0
31,rider,0.1,0.1,region_crc,random,0.0,0.0,1.0
31,rider,0.1,0.1,region_crc,random,0.05,0.0,1.0
31,rider,0.1,0.1,region_crc,random,0.1,0.0,1.0
31,rider,0.1,0.1,region_crc,random,0.15,0.0,1.0
31,rider,0.1,0.1,region_crc,random,0.2,0.0,1.0
31,rider,0.1,0.1,region_crc,random,0.25,0.0,1.0
31,rider,0.1,0.1,region_crc,random,0.3,0.0,1.0
31,rider,0.1,0.1,region_crc,random,0.35,0.0,1.0
31,rider,0.1,0.1,region_crc,random,0.4,0.0,1.0
31,rider,0.1,0.1,region_crc,random,0.45,0.0,1.0
31,rider,0.1,0.1,region_crc,random,0.5,0.0,1.0
31,rider,0.1,0.1,region_crc,oracle,0.0,0.0,1.0
31,rider,0.1,0.1,region_crc,oracle,0.05,0.0,1.0
31,rider,0.1,0.1,region_crc,oracle,0.1,0.0,1.0
31,rider,0.1,0.1,region_crc,oracle,0.15,0.0,1.0
31,rider,0.1,0.1,region_crc,oracle,0.2,0.0,1.0
31,rider,0.1,0.1,region_crc,oracle,0.25,0.0,1.0
31,rider,0.1,0.1,region_crc,oracle,0.3,0.0,1.0
31,rider,0.1,0.1,region_crc,oracle,0.35,0.0,1.0
31,rider,0.1,0.1,region_crc,oracle,0.4,0.0,1.0
31,rider,0.1,0.1,region_crc,oracle,0.45,0.0,1.0
31,rider,0.1,0.1,region_crc,oracle,0.5,0.0,1.0
31,rider,0.2,0.1,region_crc,area,0.0,0.0,1.0
31,rider,0.2,0.1,region_crc,area,0.05,0.0,1.0
31,rider,0.2,0.1,region_crc,area,0.1,0.0,1.0
31,rider,0.2,0.1,region_crc,area,0.15,0.0,1.0
31,rider,0.2,0.1,region_crc,area,0.2,0.0,1.0
31,rider,0.2,0.1,region_crc,area,0.25,0.0,1.0
31,rider,0.2,0.1,region_crc,area,0.3,0.0,1.0
31,rider,0.2,0.1,region_crc,area,0.35,0.0,1.0
31,rider,0.2,0.1,region_crc,area,0.4,0.0,1.0
31,rider,0.2,0.1,region_crc,area,0.45,0.0,1.0
31,rider,0.2,0.1,region_crc,area,0.5,0.0,1.0
31,rider,0.2,0.1,region_crc,random,0.0,0.0,1.0
31,rider,0.2,0.1,region_crc,random,0.05,0.0,1.0
31,rider,0.2,0.1,region_crc,random,0.1,0.0,1.0
31,rider,0.2,0.1,region_crc,random,0.15,0.0,1.0
31,rider,0.2,0.1,region_crc,random,0.2,0.0,1.0
31,rider,0.2,0.1,region_crc,random,0.25,0.0,1.0
31,rider,0.2,0.1,region_crc,random,0.3,0.0,1.0
31,rider,0.2,0.1,region_crc,random,0.35,0.0,1.0
31,rider,0.2,0.1,region_crc,random,0.4,0.0,1.0
31,rider,0.2,0.1,region_crc,random,0.45,0.0,1.0
31,rider,0.2,0.1,region_crc,random,0.5,0.0,1.0
31,rider,0.2,0.1,region_crc,oracle,0.0,0.0,1.0
31,rider,0.2,0.1,region_crc,oracle,0.05,0.0,1.0
31,rider,0.2,0.1,region_crc,oracle,0.1,0.0,1.0
31,rider,0.2,0.1,region_crc,oracle,0.15,0.0,1.0
31,rider,0.2,0.1,region_crc,oracle,0.2,0.0,1.0
31,rider,0.2,0.1,region_crc,oracle,0.25,0.0,1.0
31,rider,0.2,0.1,region_crc,oracle,0.3,0.0,1.0
31,rider,0.2,0.1,region_crc,oracle,0.35,0.0,1.0
31,rider,0.2,0.1,region_crc,oracle,0.4,0.0,1.0
31,rider,0.2,0.1,region_crc,oracle,0.45,0.0,1.0
31,rider,0.2,0.1,region_crc,oracle,0.5,0.0,1.0
31,rider,0.1,0.5,region_crc,area,0.0,0.0,1.0
31,rider,0.1,0.5,region_crc,area,0.05,0.0,1.0
31,rider,0.1,0.5,region_crc,area,0.1,0.0,1.0
31,rider,0.1,0.5,region_crc,area,0.15,0.0,1.0
31,rider,0.1,0.5,region_crc,area,0.2,0.0,1.0
31,rider,0.1,0.5,region_crc,area,0.25,0.0,1.0
31,rider,0.1,0.5,region_crc,area,0.3,0.0,1.0
31,rider,0.1,0.5,region_crc,area,0.35,0.0,1.0
31,rider,0.1,0.5,region_crc,area,0.4,0.0,1.0
31,rider,0.1,0.5,region_crc,area,0.45,0.0,1.0
31,rider,0.1,0.5,region_crc,area,0.5,0.0,1.0
31,rider,0.1,0.5,region_crc,random,0.0,0.0,1.0
31,rider,0.1,0.5,region_crc,random,0.05,0.0,1.0
31,rider,0.1,0.5,region_crc,random,0.1,0.0,1.0
31,rider,0.1,0.5,region_crc,random,0.15,0.0,1.0
31,rider,0.1,0.5,region_crc,random,0.2,0.0,1.0
31,rider,0.1,0.5,region_crc,random,0.25,0.0,1.0
31,rider,0.1,0.5,region_crc,random,0.3,0.0,1.0
31,rider,0.1,0.5,region_crc,random,0.35,0.0,1.0
31,rider,0.1,0.5,region_crc,random,0.4,0.0,1.0
31,rider,0.1,0.5,region_crc,random,0.45,0.0,1.0
31,rider,0.1,0.5,region_crc,random,0.5,0.0,1.0
31,rider,0.1,0.5,region_crc,oracle,0.0,0.0,1.0
31,rider,0.1,0.5,region_crc,oracle,0.05,0.0,1.0
31,rider,0.1,0.5,region_crc,oracle,0.1,0.0,1.0
31,rider,0.1,0.5,region_crc,oracle,0.15,0.0,1.0
31,rider,0.1,0.5,region_crc,oracle,0.2,0.0,1.0
31,rider,0.1,0.5,region_crc,oracle,0.25,0.0,1.0
31,rider,0.1,0.5,region_crc,oracle,0.3,0.0,1.0
31,rider,0.1,0.5,region_crc,oracle,0.35,0.0,1.0
31,rider,0.1,0.5,region_crc,oracle,0.4,0.0,1.0
31,rider,0.1,0.5,region_crc,oracle,0.45,0.0,1.0
31,rider,0.1,0.5,region_crc,oracle,0.5,0.0,1.0
31,rider,0.2,0.5,region_crc,area,0.0,0.0,1.0
31,rider,0.2,0.5,region_crc,area,0.05,0.0,1.0
31,rider,0.2,0.5,region_crc,area,0.1,0.0,1.0
31,rider,0.2,0.5,region_crc,area,0.15,0.0,1.0
31,rider,0.2,0.5,region_crc,area,0.2,0.0,1.0
31,rider,0.2,0.5,region_crc,area,0.25,0.0,1.0
31,rider,0.2,0.5,region_crc,area,0.3,0.0,1.0
31,rider,0.2,0.5,region_crc,area,0.35,0.0,1.0
31,rider,0.2,0.5,region_crc,area,0.4,0.0,1.0
31,rider,0.2,0.5,region_crc,area,0.45,0.0,1.0
31,rider,0.2,0.5,region_crc,area,0.5,0.0,1.0
31,rider,0.2,0.5,region_crc,random,0.0,0.0,1.0
31,rider,0.2,0.5,region_crc,random,0.05,0.0,1.0
31,rider,0.2,0.5,region_crc,random,0.1,0.0,1.0
31,rider,0.2,0.5,region_crc,random,0.15,0.0,1.0
31,rider,0.2,0.5,region_crc,random,0.2,0.0,1.0
31,rider,0.2,0.5,region_crc,random,0.25,0.0,1.0
31,rider,0.2,0.5,region_crc,random,0.3,0.0,1.0
31,rider,0.2,0.5,region_crc,random,0.35,0.0,1.0
31,rider,0.2,0.5,region_crc,random,0.4,0.0,1.0
31,rider,0.2,0.5,region_crc,random,0.45,0.0,1.0
31,rider,0.2,0.5,region_crc,random,0.5,0.0,1.0
31,rider,0.2,0.5,region_crc,oracle,0.0,0.0,1.0
31,rider,0.2,0.5,region_crc,oracle,0.05,0.0,1.0
31,rider,0.2,0.5,region_crc,oracle,0.1,0.0,1.0
31,rider,0.2,0.5,region_crc,oracle,0.15,0.0,1.0
31,rider,0.2,0.5,region_crc,oracle,0.2,0.0,1.0
31,rider,0.2,0.5,region_crc,oracle,0.25,0.0,1.0
31,rider,0.2,0.5,region_crc,oracle,0.3,0.0,1.0
31,rider,0.2,0.5,region_crc,oracle,0.35,0.0,1.0
31,rider,0.2,0.5,region_crc,oracle,0.4,0.0,1.0
31,rider,0.2,0.5,region_crc,oracle,0.45,0.0,1.0
31,rider,0.2,0.5,region_crc,oracle,0.5,0.0,1.0
31,bicycle,0.1,0.1,region_crc,area,0.0,0.03545321637426901,0.999
31,bicycle,0.1,0.1,region_crc,area,0.05,0.03402255639097744,0.999
31,bicycle,0.1,0.1,region_crc,area,0.1,0.03308270676691729,0.999
31,bicycle,0.1,0.1,region_crc,area,0.15,0.030889724310776943,0.999
31,bicycle,0.1,0.1,region_crc,area,0.2,0.029427736006683376,0.999
31,bicycle,0.1,0.1,region_crc,area,0.25,0.02723475355054302,0.999
31,bicycle,0.1,0.1,region_crc,area,0.3,0.024018379281537175,0.999
31,bicycle,0.1,0.1,region_crc,area,0.35,0.024018379281537175,0.999
31,bicycle,0.1,0.1,region_crc,area,0.4,0.024018379281537175,0.999
31,bicycle,0.1,0.1,region_crc,area,0.45,0.024018379281537175,0.999
31,bicycle,0.1,0.1,region_crc,area,0.5,0.021825396825396824,0.999
31,bicycle,0.1,0.1,region_crc,random,0.0,0.035453216374269,0.999
31,bicycle,0.1,0.1,region_crc,random,0.05,0.03326023391812866,0.999
31,bicycle,0.1,0.1,region_crc,random,0.1,0.03070175438596491,0.999
31,bicycle,0.1,0.1,region_crc,random,0.15,0.027412280701754384,0.999
31,bicycle,0.1,0.1,region_crc,random,0.2,0.025219298245614034,0.999
31,bicycle,0.1,0.1,region_crc,random,0.25,0.024853801169590645,0.999
31,bicycle,0.1,0.1,region_crc,random,0.3,0.024853801169590642,0.999
31,bicycle,0.1,0.1,region_crc,random,0.35,0.023913951545530495,0.999
31,bicycle,0.1,0.1,region_crc,random,0.4,0.023913951545530495,0.999
31,bicycle,0.1,0.1,region_crc,random,0.45,0.021720969089390144,0.999
31,bicycle,0.1,0.1,region_crc,random,0.5,0.017804928989139514,0.999
31,bicycle,0.1,0.1,region_crc,oracle,0.0,0.03545321637426901,0.999
31,bicycle,0.1,0.1,region_crc,oracle,0.05,0.0007309941520467836,0.999
31,bicycle,0.1,0.1,region_crc,oracle,0.1,0.0,0.999
31,bicycle,0.1,0.1,region_crc,oracle,0.15,0.0,0.999
31,bicycle,0.1,0.1,region_crc,oracle,0.2,0.0,0.999
31,bicycle,0.1,0.1,region_crc,oracle,0.25,0.0,0.999
31,bicycle,0.1,0.1,region_crc,oracle,0.3,0.0,0.999
31,bicycle,0.1,0.1,region_crc,oracle,0.35,0.0,0.999
31,bicycle,0.1,0.1,region_crc,oracle,0.4,0.0,0.999
31,bicycle,0.1,0.1,region_crc,oracle,0.45,0.0,0.999
31,bicycle,0.1,0.1,region_crc,oracle,0.5,0.0,0.999
31,bicycle,0.2,0.1,region_crc,area,0.0,0.04928989139515455,0.998
31,bicycle,0.2,0.1,region_crc,area,0.05,0.04754594820384294,0.998
31,bicycle,0.2,0.1,region_crc,area,0.1,0.04550960735171262,0.998
31,bicycle,0.2,0.1,region_crc,area,0.15,0.04295112781954887,0.998
31,bicycle,0.2,0.1,region_crc,area,0.2,0.04185463659147869,0.998
31,bicycle,0.2,0.1,region_crc,area,0.25,0.037541771094402675,0.998
31,bicycle,0.2,0.1,region_crc,area,0.3,0.037541771094402675,0.998
31,bicycle,0.2,0.1,region_crc,area,0.35,0.03388680033416876,0.998
31,bicycle,0.2,0.1,region_crc,area,0.4,0.03388680033416876,0.998
31,bicycle,0.2,0.1,region_crc,area,0.45,0.031693817878028406,0.998
31,bicycle,0.2,0.1,region_crc,area,0.5,0.029500835421888055,0.998
31,bicycle,0.2,0.1,region_crc,random,0.0,0.04928989139515455,0.998
31,bicycle,0.2,0.1,region_crc,random,0.05,0.0470969089390142,0.998
31,bicycle,0.2,0.1,region_crc,random,0.1,0.04453842940685046,0.998
31,bicycle,0.2,0.1,region_crc,random,0.15,0.04088345864661655,0.998
31,bicycle,0.2,0.1,region_crc,random,0.2,0.0383249791144528,0.998
31,bicycle,0.2,0.1,region_crc,random,0.25,0.03576649958228906,0.998
31,bicycle,0.2,0.1,region_crc,random,0.3,0.03576649958228906,0.998
31,bicycle,0.2,0.1,region_crc,random,0.35,0.03482664995822891,0.998
31,bicycle,0.2,0.1,region_crc,random,0.4,0.03482664995822891,0.998
31,bicycle,0.2,0.1,region_crc,random,0.45,0.030440685045948206,0.998
31,bicycle,0.2,0.1,region_crc,random,0.5,0.026524644945697576,0.998
31,bicycle,0.2,0.1,region_crc,oracle,0.0,0.04928989139515455,0.998
31,bicycle,0.2,0.1,region_crc,oracle,0.05,0.005503341687552214,0.998
31,bicycle,0.2,0.1,region_crc,oracle,0.1,0.0,0.998
31,bicycle,0.2,0.1,region_crc,oracle,0.15,0.0,0.998
31,bicycle,0.2,0.1,region_crc,oracle,0.2,0.0,0.998
31,bicycle,0.2,0.1,region_crc,oracle,0.25,0.0,0.998
31,bicycle,0.2,0.1,region_crc,oracle,0.3,0.0,0.998
31,bicycle,0.2,0.1,region_crc,oracle,0.35,0.0,0.998
31,bicycle,0.2,0.1,region_crc,oracle,0.4,0.0,0.998
31,bicycle,0.2,0.1,region_crc,oracle,0.45,0.0,0.998
31,bicycle,0.2,0.1,region_crc,oracle,0.5,0.0,0.998
31,bicycle,0.1,0.5,region_crc,area,0.0,0.0,1.0
31,bicycle,0.1,0.5,region_crc,area,0.05,0.0,1.0
31,bicycle,0.1,0.5,region_crc,area,0.1,0.0,1.0
31,bicycle,0.1,0.5,region_crc,area,0.15,0.0,1.0
31,bicycle,0.1,0.5,region_crc,area,0.2,0.0,1.0
31,bicycle,0.1,0.5,region_crc,area,0.25,0.0,1.0
31,bicycle,0.1,0.5,region_crc,area,0.3,0.0,1.0
31,bicycle,0.1,0.5,region_crc,area,0.35,0.0,1.0
31,bicycle,0.1,0.5,region_crc,area,0.4,0.0,1.0
31,bicycle,0.1,0.5,region_crc,area,0.45,0.0,1.0
31,bicycle,0.1,0.5,region_crc,area,0.5,0.0,1.0
31,bicycle,0.1,0.5,region_crc,random,0.0,0.0,1.0
31,bicycle,0.1,0.5,region_crc,random,0.05,0.0,1.0
31,bicycle,0.1,0.5,region_crc,random,0.1,0.0,1.0
31,bicycle,0.1,0.5,region_crc,random,0.15,0.0,1.0
31,bicycle,0.1,0.5,region_crc,random,0.2,0.0,1.0
31,bicycle,0.1,0.5,region_crc,random,0.25,0.0,1.0
31,bicycle,0.1,0.5,region_crc,random,0.3,0.0,1.0
31,bicycle,0.1,0.5,region_crc,random,0.35,0.0,1.0
31,bicycle,0.1,0.5,region_crc,random,0.4,0.0,1.0
31,bicycle,0.1,0.5,region_crc,random,0.45,0.0,1.0
31,bicycle,0.1,0.5,region_crc,random,0.5,0.0,1.0
31,bicycle,0.1,0.5,region_crc,oracle,0.0,0.0,1.0
31,bicycle,0.1,0.5,region_crc,oracle,0.05,0.0,1.0
31,bicycle,0.1,0.5,region_crc,oracle,0.1,0.0,1.0
31,bicycle,0.1,0.5,region_crc,oracle,0.15,0.0,1.0
31,bicycle,0.1,0.5,region_crc,oracle,0.2,0.0,1.0
31,bicycle,0.1,0.5,region_crc,oracle,0.25,0.0,1.0
31,bicycle,0.1,0.5,region_crc,oracle,0.3,0.0,1.0
31,bicycle,0.1,0.5,region_crc,oracle,0.35,0.0,1.0
31,bicycle,0.1,0.5,region_crc,oracle,0.4,0.0,1.0
31,bicycle,0.1,0.5,region_crc,oracle,0.45,0.0,1.0
31,bicycle,0.1,0.5,region_crc,oracle,0.5,0.0,1.0
31,bicycle,0.2,0.5,region_crc,area,0.0,0.05169172932330827,0.999
31,bicycle,0.2,0.5,region_crc,area,0.05,0.04744152046783626,0.999
31,bicycle,0.2,0.5,region_crc,area,0.1,0.04613617376775272,0.999
31,bicycle,0.2,0.5,region_crc,area,0.15,0.04248120300751879,0.999
31,bicycle,0.2,0.5,region_crc,area,0.2,0.038826232247284875,0.999
31,bicycle,0.2,0.5,region_crc,area,0.25,0.036267752715121136,0.999
31,bicycle,0.2,0.5,region_crc,area,0.3,0.032320384294068506,0.999
31,bicycle,0.2,0.5,region_crc,area,0.35,0.032320384294068506,0.999
31,bicycle,0.2,0.5,region_crc,area,0.4,0.032320384294068506,0.999
31,bicycle,0.2,0.5,region_crc,area,0.45,0.032320384294068506,0.999
31,bicycle,0.2,0.5,region_crc,area,0.5,0.030127401837928152,0.999
31,bicycle,0.2,0.5,region_crc,random,0.0,0.051691729323308275,0.999
31,bicycle,0.2,0.5,region_crc,random,0.05,0.049498746867167924,0.999
31,bicycle,0.2,0.5,region_crc,random,0.1,0.04694026733500418,0.999
31,bicycle,0.2,0.5,region_crc,random,0.15,0.04328529657477026,0.999
31,bicycle,0.2,0.5,region_crc,random,0.2,0.040726817042606514,0.999
31,bicycle,0.2,0.5,region_crc,random,0.25,0.040361319966583126,0.999
31,bicycle,0.2,0.5,region_crc,random,0.3,0.040361319966583126,0.999
31,bicycle,0.2,0.5,region_crc,random,0.35,0.03942147034252297,0.999
31,bicycle,0.2,0.5,region_crc,random,0.4,0.03942147034252297,0.999
31,bicycle,0.2,0.5,region_crc,random,0.45,0.03503550543024227,0.999
31,bicycle,0.2,0.5,region_crc,random,0.5,0.030492898913951547,0.999
31,bicycle,0.2,0.5,region_crc,oracle,0.0,0.051691729323308275,0.999
31,bicycle,0.2,0.5,region_crc,oracle,0.05,0.0075918964076858815,0.999
31,bicycle,0.2,0.5,region_crc,oracle,0.1,0.0,0.999
31,bicycle,0.2,0.5,region_crc,oracle,0.15,0.0,0.999
31,bicycle,0.2,0.5,region_crc,oracle,0.2,0.0,0.999
31,bicycle,0.2,0.5,region_crc,oracle,0.25,0.0,0.999
31,bicycle,0.2,0.5,region_crc,oracle,0.3,0.0,0.999
31,bicycle,0.2,0.5,region_crc,oracle,0.35,0.0,0.999
31,bicycle,0.2,0.5,region_crc,oracle,0.4,0.0,0.999
31,bicycle,0.2,0.5,region_crc,oracle,0.45,0.0,0.999
31,bicycle,0.2,0.5,region_crc,oracle,0.5,0.0,0.999
32,person,0.05,0.1,region_crc,area,0.0,0.0,1.0
32,person,0.05,0.1,region_crc,area,0.05,0.0,1.0
32,person,0.05,0.1,region_crc,area,0.1,0.0,1.0
32,person,0.05,0.1,region_crc,area,0.15,0.0,1.0
32,person,0.05,0.1,region_crc,area,0.2,0.0,1.0
32,person,0.05,0.1,region_crc,area,0.25,0.0,1.0
32,person,0.05,0.1,region_crc,area,0.3,0.0,1.0
32,person,0.05,0.1,region_crc,area,0.35,0.0,1.0
32,person,0.05,0.1,region_crc,area,0.4,0.0,1.0
32,person,0.05,0.1,region_crc,area,0.45,0.0,1.0
32,person,0.05,0.1,region_crc,area,0.5,0.0,1.0
32,person,0.05,0.1,region_crc,random,0.0,0.0,1.0
32,person,0.05,0.1,region_crc,random,0.05,0.0,1.0
32,person,0.05,0.1,region_crc,random,0.1,0.0,1.0
32,person,0.05,0.1,region_crc,random,0.15,0.0,1.0
32,person,0.05,0.1,region_crc,random,0.2,0.0,1.0
32,person,0.05,0.1,region_crc,random,0.25,0.0,1.0
32,person,0.05,0.1,region_crc,random,0.3,0.0,1.0
32,person,0.05,0.1,region_crc,random,0.35,0.0,1.0
32,person,0.05,0.1,region_crc,random,0.4,0.0,1.0
32,person,0.05,0.1,region_crc,random,0.45,0.0,1.0
32,person,0.05,0.1,region_crc,random,0.5,0.0,1.0
32,person,0.05,0.1,region_crc,oracle,0.0,0.0,1.0
32,person,0.05,0.1,region_crc,oracle,0.05,0.0,1.0
32,person,0.05,0.1,region_crc,oracle,0.1,0.0,1.0
32,person,0.05,0.1,region_crc,oracle,0.15,0.0,1.0
32,person,0.05,0.1,region_crc,oracle,0.2,0.0,1.0
32,person,0.05,0.1,region_crc,oracle,0.25,0.0,1.0
32,person,0.05,0.1,region_crc,oracle,0.3,0.0,1.0
32,person,0.05,0.1,region_crc,oracle,0.35,0.0,1.0
32,person,0.05,0.1,region_crc,oracle,0.4,0.0,1.0
32,person,0.05,0.1,region_crc,oracle,0.45,0.0,1.0
32,person,0.05,0.1,region_crc,oracle,0.5,0.0,1.0
32,person,0.1,0.1,region_crc,area,0.0,0.037195260879471406,0.995
32,person,0.1,0.1,region_crc,area,0.05,0.03628151818941293,0.995
32,person,0.1,0.1,region_crc,area,0.1,0.034454032809295966,0.995
32,person,0.1,0.1,region_crc,area,0.15,0.034454032809295966,0.995
32,person,0.1,0.1,region_crc,area,0.2,0.0303255772005772,0.995
32,person,0.1,0.1,region_crc,area,0.25,0.029229085972507028,0.995
32,person,0.1,0.1,region_crc,area,0.3,0.02868084035847194,0.995
32,person,0.1,0.1,region_crc,area,0.35,0.02868084035847194,0.995
32,person,0.1,0.1,region_crc,area,0.4,0.027693998253208774,0.995
32,person,0.1,0.1,region_crc,area,0.45,0.02719559314954052,0.995
32,person,0.1,0.1,region_crc,area,0.5,0.020835944026733503,0.995
32,person,0.1,0.1,region_crc,random,0.0,0.0371952608794714,0.995
32,person,0.1,0.1,region_crc,random,0.05,0.036208418774208245,0.995
32,person,0.1,0.1,region_crc,random,0.1,0.032918945089997716,0.995
32,person,0.1,0.1,region_crc,random,0.15,0.03291894508999772,0.995
32,person,0.1,0.1,region_crc,random,0.2,0.030526600592390065,0.995
32,person,0.1,0.1,region_crc,random,0.25,0.03025247778537252,0.995
32,person,0.1,0.1,region_crc,random,0.3,0.02805949532923217,0.995
32,person,0.1,0.1,region_crc,random,0.35,0.026085811118705858,0.995
32,person,0.1,0.1,region_crc,random,0.4,0.02206534328244854,0.995
32,person,0.1,0.1,region_crc,random,0.45,0.018958618136249713,0.995
32,person,0.1,0.1,region_crc,random,0.5,0.01822762398420293,0.995
32,person,0.1,0.1,region_crc,oracle,0.0,0.0371952608794714,0.995
32,person,0.1,0.1,region_crc,oracle,0.05,0.005470114680640997,0.995
32,person,0.1,0.1,region_crc,oracle,0.1,0.0,0.995
32,person,0.1,0.1,region_crc,oracle,0.15,0.0,0.995
32,person,0.1,0.1,region_crc,oracle,0.2,0.0,0.995
32,person,0.1,0.1,region_crc,oracle,0.25,0.0,0.995
32,person,0.1,0.1,region_crc,oracle,0.3,0.0,0.995
32,person,0.1,0.1,region_crc,oracle,0.35,0.0,0.995
32,person,0.1,0.1,region_crc,oracle,0.4,0.0,0.995
32,person,0.1,0.1,region_crc,oracle,0.45,0.0,0.995
32,person,0.1,0.1,region_crc,oracle,0.5,0.0,0.995
32,person,0.2,0.1,region_crc,area,0.0,0.10873324409508621,0.973
32,person,0.2,0.1,region_crc,area,0.05,0.10753707184628238,0.973
32,person,0.2,0.1,region_crc,area,0.1,0.10331724196855775,0.973
32,person,0.2,0.1,region_crc,area,0.15,0.09655720741247056,0.973
32,person,0.2,0.1,region_crc,area,0.2,0.0943642249563302,0.973
32,person,0.2,0.1,region_crc,area,0.25,0.08869902027796765,0.973
32,person,0.2,0.1,region_crc,area,0.3,0.08533644717855245,0.973
32,person,0.2,0.1,region_crc,area,0.35,0.08166059087111718,0.973
32,person,0.2,0.1,region_crc,area,0.4,0.07764012303485987,0.973
32,person,0.2,0.1,region_crc,area,0.45,0.07347013366750209,0.973
32,person,0.2,0.1,region_crc,area,0.5,0.07215434419381787,0.973
32,person,0.2,0.1,region_crc,random,0.0,0.1087332440950862,0.973
32,person,0.2,0.1,region_crc,random,0.05,0.1065502297410192,0.973
32,person,0.2,0.1,region_crc,random,0.1,0.09783051378446114,0.973
32,person,0.2,0.1,region_crc,random,0.15,0.09709951963241437,0.973
32,person,0.2,0.1,region_crc,random,0.2,0.09361068390673653,0.973
32,person,0.2,0.1,region_crc,random,0.25,0.09050395876053768,0.973
32,person,0.2,0.1,region_crc,random,0.3,0.08757998215235056,0.973
32,person,0.2,0.1,region_crc,random,0.35,0.08461945583656111,0.973
32,person,0.2,0.1,region_crc,random,0.4,0.0760136610465558,0.973
32,person,0.2,0.1,region_crc,random,0.45,0.06797272537404117,0.973
32,person,0.2,0.1,region_crc,random,0.5,0.06387915812257917,0.973
32,person,0.2,0.1,region_crc,oracle,0.0,0.10873324409508621,0.973
32,person,0.2,0.1,region_crc,oracle,0.05,0.060487630059998486,0.973
32,person,0.2,0.1,region_crc,oracle,0.1,0.025326811346548187,0.973
32,person,0.2,0.1,region_crc,oracle,0.15,0.0070799631654894805,0.973
32,person,0.2,0.1,region_crc,oracle,0.2,0.0,0.973
32,person,0.2,0.1,region_crc,oracle,0.25,0.0,0.973
32,person,0.2,0.1,region_crc,oracle,0.3,0.0,0.973
32,person,0.2,0.1,region_crc,oracle,0.35,0.0,0.973
32,person,0.2,0.1,region_crc,oracle,0.4,0.0,0.973
32,person,0.2,0.1,region_crc,oracle,0.45,0.0,0.973
32,person,0.2,0.1,region_crc,oracle,0.5,0.0,0.973
32,person,0.05,0.5,region_crc,area,0.0,0.0,1.0
32,person,0.05,0.5,region_crc,area,0.05,0.0,1.0
32,person,0.05,0.5,region_crc,area,0.1,0.0,1.0
32,person,0.05,0.5,region_crc,area,0.15,0.0,1.0
32,person,0.05,0.5,region_crc,area,0.2,0.0,1.0
32,person,0.05,0.5,region_crc,area,0.25,0.0,1.0
32,person,0.05,0.5,region_crc,area,0.3,0.0,1.0
32,person,0.05,0.5,region_crc,area,0.35,0.0,1.0
32,person,0.05,0.5,region_crc,area,0.4,0.0,1.0
32,person,0.05,0.5,region_crc,area,0.45,0.0,1.0
32,person,0.05,0.5,region_crc,area,0.5,0.0,1.0
32,person,0.05,0.5,region_crc,random,0.0,0.0,1.0
32,person,0.05,0.5,region_crc,random,0.05,0.0,1.0
32,person,0.05,0.5,region_crc,random,0.1,0.0,1.0
32,person,0.05,0.5,region_crc,random,0.15,0.0,1.0
32,person,0.05,0.5,region_crc,random,0.2,0.0,1.0
