lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,n_test_images,n_test_components,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,198.00009727479176,0.33557041395538917,1,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,198
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,133.00001859664957,0.4291845282762784,1,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,133
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,133.00001859664957,0.4291845282762784,1,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,133
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,133.00001859664957,0.4291845282762784,1,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,133
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,133.00001859664957,0.4291845282762784,1,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,133
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,133.00001859664957,0.4291845282762784,1,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,133
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,133.00001859664957,0.4291845282762784,1,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,133
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,191.0001254081943,0.3436425396072986,1,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,191
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,191.0001254081943,0.3436425396072986,1,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,191
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,191.0001254081943,0.3436425396072986,1,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,191
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,191.0001254081943,0.3436425396072986,1,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,191
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,191.0001254081943,0.3436425396072986,1,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,191
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,191.0001254081943,0.3436425396072986,1,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,191
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,195.0000834465132,0.3389830070129644,2,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,195
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,195.0000834465132,0.3389830070129644,2,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,195
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,195.0000834465132,0.3389830070129644,2,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,195
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,195.0000834465132,0.3389830070129644,2,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,195
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,195.0000834465132,0.3389830070129644,2,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,195
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,195.0000834465132,0.3389830070129644,2,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,195
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,126.00008487702878,0.44247779395085335,2,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,126
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,126.00008487702878,0.44247779395085335,2,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,126
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,126.00008487702878,0.44247779395085335,2,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,126
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,126.00008487702878,0.44247779395085335,2,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,126
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,126.00008487702878,0.44247779395085335,2,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,126
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,126.00008487702878,0.44247779395085335,2,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,126
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,172.00008869172214,0.36764699695020614,2,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,172
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,172.00008869172214,0.36764699695020614,2,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,172
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,172.00008869172214,0.36764699695020614,2,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,172
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,172.00008869172214,0.36764699695020614,2,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,172
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,172.00008869172214,0.36764699695020614,2,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,172
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,172.00008869172214,0.36764699695020614,2,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,172
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,206.00012779238003,0.3267973204374983,3,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,206
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,206.00012779238003,0.3267973204374983,3,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,206
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,206.00012779238003,0.3267973204374983,3,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,206
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,206.00012779238003,0.3267973204374983,3,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,206
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,206.00012779238003,0.3267973204374983,3,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,206
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,206.00012779238003,0.3267973204374983,3,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,206
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,127.00009346010091,0.44052854552512577,3,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,127.00009346010091,0.44052854552512577,3,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,127.00009346010091,0.44052854552512577,3,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,127.00009346010091,0.44052854552512577,3,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,127.00009346010091,0.44052854552512577,3,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,127.00009346010091,0.44052854552512577,3,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,169.00002479553277,0.3717471908088774,3,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,169
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,169.00002479553277,0.3717471908088774,3,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,169
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,169.00002479553277,0.3717471908088774,3,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,169
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,169.00002479553277,0.3717471908088774,3,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,169
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,169.00002479553277,0.3717471908088774,3,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,169
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,169.00002479553277,0.3717471908088774,3,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,169
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,199.00010585786293,0.33444810079780746,4,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,199
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,199.00010585786293,0.33444810079780746,4,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,199
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,199.00010585786293,0.33444810079780746,4,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,199
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,199.00010585786293,0.33444810079780746,4,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,199
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,199.00010585786293,0.33444810079780746,4,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,199
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,199.00010585786293,0.33444810079780746,4,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,199
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,130.000011920929,0.434782590667783,4,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,130
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,130.000011920929,0.434782590667783,4,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,130
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,130.000011920929,0.434782590667783,4,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,130
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,130.000011920929,0.434782590667783,4,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,130
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,130.000011920929,0.434782590667783,4,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,130
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,130.000011920929,0.434782590667783,4,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,130
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,170.0000715255803,0.3703703180425689,4,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,170
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,170.0000715255803,0.3703703180425689,4,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,170
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,170.0000715255803,0.3703703180425689,4,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,170
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,170.0000715255803,0.3703703180425689,4,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,170
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,170.0000715255803,0.3703703180425689,4,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,170
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,170.0000715255803,0.3703703180425689,4,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,170
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,201.00004673004435,0.3322258883586474,5,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,201
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,201.00004673004435,0.3322258883586474,5,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,201
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,201.00004673004435,0.3322258883586474,5,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,201
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,201.00004673004435,0.3322258883586474,5,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,201
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,201.00004673004435,0.3322258883586474,5,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,201
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,201.00004673004435,0.3322258883586474,5,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,201
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,129.00002241134683,0.43668119361036584,5,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,129
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,129.00002241134683,0.43668119361036584,5,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,129
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,129.00002241134683,0.43668119361036584,5,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,129
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,129.00002241134683,0.43668119361036584,5,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,129
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,129.00002241134683,0.43668119361036584,5,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,129
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,129.00002241134683,0.43668119361036584,5,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,129
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,173.00005912781234,0.36630032535311796,5,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,173
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,173.00005912781234,0.36630032535311796,5,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,173
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,173.00005912781234,0.36630032535311796,5,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,173
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,173.00005912781234,0.36630032535311796,5,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,173
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,173.00005912781234,0.36630032535311796,5,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,173
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,173.00005912781234,0.36630032535311796,5,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,173
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,200.0000762939526,0.33333329094781355,6,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,200
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,200.0000762939526,0.33333329094781355,6,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,200
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,200.0000762939526,0.33333329094781355,6,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,200
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,200.0000762939526,0.33333329094781355,6,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,200
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,200.0000762939526,0.33333329094781355,6,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,200
1.0,1000,False,0.0,0.0,1.0,0.66,170,334,0.0,False,0.0,0.0,0.0,200.0000762939526,0.33333329094781355,6,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,200
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,125.00007629395695,0.4444443690924125,6,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,125
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,125.00007629395695,0.4444443690924125,6,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,125
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,125.00007629395695,0.4444443690924125,6,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,125
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,125.00007629395695,0.4444443690924125,6,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,125
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,125.00007629395695,0.4444443690924125,6,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,125
1.0,1000,False,0.0,0.0,1.0,0.944,28,38,0.0,False,0.0,0.0,0.0,125.00007629395695,0.4444443690924125,6,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,125
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,163.0000615119993,0.3802280927618231,6,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,163
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,163.0000615119993,0.3802280927618231,6,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,163
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,163.0000615119993,0.3802280927618231,6,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,163
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,163.0000615119993,0.3802280927618231,6,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,163
1.0,1000,False,0.0,0.0,1.0,0.834,83,159,0.0,False,0.0,0.0,0.0,163.0000615119993,0.3802280927618231,6,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,163
