fnr_boot_lo,fnr_boot_hi,n_test_clusters,lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,n_test_images,n_test_components,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
,,,0.999,999,True,0.05631550988693846,0.05631550988693846,0.03519164398312569,0.272,182,867.0,0.064,False,0.09850107066381156,0.009433962264150943,0.0,,,25,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,163
,,,0.996,996,True,0.10982469911041338,0.10982469911041338,0.024289358407258987,0.272,182,867.0,0.09600000000000003,False,0.17987152034261242,0.025157232704402517,0.0,,,25,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,163
,,,0.98,980,True,0.23141699570271,0.23141699570270996,0.0159369558095932,4.156,182,867.0,0.08000000000000007,False,0.3361884368308351,0.07232704402515723,0.0,,,25,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,163
,,,1.0,1000,True,0.0,0.0,1.0,0.272,182,867.0,0.0,False,0.0,0.0,0.0,,,25,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,163
,,,0.998,998,True,0.12296354439211582,0.12296354439211582,0.0292145274579525,0.272,182,867.0,0.08800000000000002,False,0.19271948608137046,0.040880503144654086,0.0,,,25,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,163
,,,0.991,991,True,0.212992623981635,0.21299262398163496,0.019584791734814644,0.272,182,867.0,0.08000000000000007,False,0.3083511777301927,0.08490566037735849,0.0,,,25,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,163
,,,1.0,1000,True,0.0,0.0,,,228,,,False,,,,,,25,max_over_classes,0.05,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,1.0,1000,True,0.0,0.0,1.0,,204,,,False,,,,,,25,person,0.05,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,1.0,1000,True,0.0,0.0,1.0,,135,,,False,,,,,,25,rider,0.05,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,1.0,1000,True,0.0,0.0,1.0,,182,,,False,,,,,,25,bicycle,0.05,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,0.999,999,True,0.08561930881009829,0.08561930881009829,,,228,,,False,,,,,,25,max_over_classes,0.1,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,0.999,999,True,0.02154496057682332,0.02154496057682332,0.06461594998836517,,204,,,False,,,,,,25,person,0.1,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,0.999,999,True,0.06580653913987246,0.06580653913987246,0.020256878808140755,,135,,,False,,,,,,25,rider,0.1,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,0.999,999,True,0.05631550988693846,0.05631550988693846,0.03519164398312569,,182,,,False,,,,,,25,bicycle,0.1,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,0.996,996,True,0.18618858717339243,0.18618858717339243,,,228,,,False,,,,,,25,max_over_classes,0.2,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,0.996,996,True,0.05971562356783627,0.05971562356783627,0.047413963824510574,,204,,,False,,,,,,25,person,0.2,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,0.996,996,True,0.18434269434269437,0.18434269434269437,0.012397506274282932,,135,,,False,,,,,,25,rider,0.2,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,0.996,996,True,0.10982469911041338,0.10982469911041338,0.024289358407258987,,182,,,False,,,,,,25,bicycle,0.2,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,1.0,1000,True,0.0,0.0,,,228,,,False,,,,,,25,max_over_classes,0.05,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,1.0,1000,True,0.0,0.0,1.0,,204,,,False,,,,,,25,person,0.05,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,1.0,1000,True,0.0,0.0,1.0,,135,,,False,,,,,,25,rider,0.05,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,1.0,1000,True,0.0,0.0,1.0,,182,,,False,,,,,,25,bicycle,0.05,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,1.0,1000,True,0.0,0.0,,,228,,,False,,,,,,25,max_over_classes,0.1,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,1.0,1000,True,0.0,0.0,1.0,,204,,,False,,,,,,25,person,0.1,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,1.0,1000,True,0.0,0.0,1.0,,135,,,False,,,,,,25,rider,0.1,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,1.0,1000,True,0.0,0.0,1.0,,182,,,False,,,,,,25,bicycle,0.1,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,0.998,998,True,0.1964555740851162,0.1964555740851162,,,228,,,False,,,,,,25,max_over_classes,0.2,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,0.998,998,True,0.062084904613587906,0.062084904613587906,0.05540785938501358,,204,,,False,,,,,,25,person,0.2,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,0.998,998,True,0.17735856735856736,0.17735856735856736,0.015942761674523354,,135,,,False,,,,,,25,rider,0.2,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,0.998,998,True,0.12296354439211582,0.12296354439211582,0.0292145274579525,,182,,,False,,,,,,25,bicycle,0.2,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,222
,,,0.998,998,True,0.04012590829792842,0.04012590829792842,0.052535172551870346,0.2,200,1290.0,0.09999999999999998,False,0.054411764705882354,0.006289308176100629,0.0,,,26,person,0.05,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,202
,,,0.989,989,True,0.12177129458805154,0.12177129458805154,0.035173188894987106,0.2,200,1290.0,0.08400000000000002,False,0.1411764705882353,0.016771488469601678,0.0,,,26,person,0.1,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,202
,,,0.967,967,True,0.2128909035809964,0.2128909035809964,0.02688821777701378,7.976,200,1290.0,0.07200000000000001,False,0.27647058823529413,0.03773584905660377,0.0,,,26,person,0.2,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,202
,,,0.999,999,True,0.04594513588263588,0.04594513588263588,0.06146404147148132,0.2,200,1290.0,0.09199999999999997,False,0.04852941176470588,0.010482180293501049,0.0,,,26,person,0.05,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,202
,,,0.995,995,True,0.12291243329826922,0.12291243329826922,0.04244441166520119,0.2,200,1290.0,0.088,False,0.13970588235294118,0.025157232704402517,0.0,,,26,person,0.1,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,202
,,,0.982,982,True,0.23915973221824616,0.23915973221824616,0.0312359556555748,7.976,200,1290.0,0.072,False,0.27058823529411763,0.07127882599580712,0.0,,,26,person,0.2,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,202
,,,1.0,1000,True,0.0,0.0,1.0,0.504,124,379.0,0.0,False,0.0,0.0,0.0,,,26,rider,0.05,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,129
,,,0.999,999,True,0.07237386269644334,0.07237386269644334,0.021167650818824768,0.504,124,379.0,0.08799999999999997,False,0.11627906976744186,0.022727272727272728,0.0,,,26,rider,0.1,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,129
,,,0.994,994,True,0.24991162511323797,0.24991162511323797,0.01158688124269247,0.504,124,379.0,0.07999999999999996,False,0.28837209302325584,0.09090909090909091,0.0,,,26,rider,0.2,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,129
,,,1.0,1000,True,0.0,0.0,1.0,0.504,124,379.0,0.0,False,0.0,0.0,0.0,,,26,rider,0.05,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,129
,,,1.0,1000,True,0.0,0.0,1.0,0.504,124,379.0,0.0,False,0.0,0.0,0.0,,,26,rider,0.1,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,129
,,,0.998,998,True,0.1866979794399149,0.18669797943991492,0.016872867941856384,0.504,124,379.0,0.08400000000000002,False,0.21395348837209302,0.06818181818181818,0.03125,,,26,rider,0.2,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,129
,,,1.0,1000,True,0.0,0.0,1.0,0.308,173,878.0,0.0,False,0.0,0.0,0.0,,,26,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,172
,,,0.997,997,True,0.08971733148033725,0.08971733148033725,0.02665676362812519,0.308,173,878.0,0.052000000000000046,False,0.14565217391304347,0.008797653958944282,0.0,,,26,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,172
,,,0.984,984,True,0.18824831238126039,0.18824831238126039,0.017209243029356003,4.164,173,878.0,0.06399999999999999,False,0.2847826086956522,0.04398826979472141,0.0,,,26,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,172
,,,1.0,1000,True,0.0,0.0,1.0,0.308,173,878.0,0.0,False,0.0,0.0,0.0,,,26,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,172
,,,0.999,999,True,0.06810081376555366,0.06810081376555366,0.03553887456655502,0.308,173,878.0,0.05200000000000002,False,0.11521739130434783,0.011730205278592375,0.0,,,26,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,172
,,,0.993,993,True,0.18134609449638353,0.1813460944963835,0.021321626380085945,0.308,173,878.0,0.05200000000000002,False,0.26304347826086955,0.06158357771260997,0.0,,,26,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,172
,,,1.0,1000,True,0.0,0.0,,,224,,,False,,,,,,26,max_over_classes,0.05,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,1.0,1000,True,0.0,0.0,1.0,,200,,,False,,,,,,26,person,0.05,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,1.0,1000,True,0.0,0.0,1.0,,124,,,False,,,,,,26,rider,0.05,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,1.0,1000,True,0.0,0.0,1.0,,173,,,False,,,,,,26,bicycle,0.05,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,0.999,999,True,0.07433276668767741,0.07433276668767741,,,224,,,False,,,,,,26,max_over_classes,0.1,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,0.999,999,True,0.020960167147667148,0.020960167147667148,0.06146404147148132,,200,,,False,,,,,,26,person,0.1,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,0.999,999,True,0.07237386269644334,0.07237386269644334,0.021167650818824768,,124,,,False,,,,,,26,rider,0.1,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,0.999,999,True,0.032010699640757444,0.032010699640757444,0.03553887456655502,,173,,,False,,,,,,26,bicycle,0.1,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,0.995,995,True,0.22870988875245837,0.22870988875245837,,,224,,,False,,,,,,26,max_over_classes,0.2,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,0.995,995,True,0.07857070582496278,0.07857070582496278,0.04244441166520119,,200,,,False,,,,,,26,person,0.2,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,0.995,995,True,0.24352721651108747,0.24352721651108747,0.012342378497123718,,124,,,False,,,,,,26,rider,0.2,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,0.995,995,True,0.11766435234643327,0.11766435234643327,0.02328682877123356,,173,,,False,,,,,,26,bicycle,0.2,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,1.0,1000,True,0.0,0.0,,,224,,,False,,,,,,26,max_over_classes,0.05,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,1.0,1000,True,0.0,0.0,1.0,,200,,,False,,,,,,26,person,0.05,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,1.0,1000,True,0.0,0.0,1.0,,124,,,False,,,,,,26,rider,0.05,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,1.0,1000,True,0.0,0.0,1.0,,173,,,False,,,,,,26,bicycle,0.05,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,1.0,1000,True,0.0,0.0,,,224,,,False,,,,,,26,max_over_classes,0.1,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,1.0,1000,True,0.0,0.0,1.0,,200,,,False,,,,,,26,person,0.1,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,1.0,1000,True,0.0,0.0,1.0,,124,,,False,,,,,,26,rider,0.1,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,1.0,1000,True,0.0,0.0,1.0,,173,,,False,,,,,,26,bicycle,0.1,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,0.998,998,True,0.19876440021321987,0.19876440021321987,,,224,,,False,,,,,,26,max_over_classes,0.2,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,0.998,998,True,0.06676942377368074,0.06676942377368074,0.052535172551870346,,200,,,False,,,,,,26,person,0.2,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,0.998,998,True,0.1866979794399149,0.1866979794399149,0.016872867941856384,,124,,,False,,,,,,26,rider,0.2,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,0.998,998,True,0.11216628586570782,0.11216628586570782,0.02964586764574051,,173,,,False,,,,,,26,bicycle,0.2,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,226
,,,0.999,999,True,0.015304760731590001,0.01530476073159,0.06515911966562271,0.18,205,1354.0,0.052000000000000005,False,0.029411764705882353,0.0,0.0,,,27,person,0.05,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,197
,,,0.995,995,True,0.053208512782325364,0.053208512782325364,0.04534996673464775,0.18,205,1354.0,0.07200000000000001,False,0.07085561497326204,0.01284796573875803,0.0,,,27,person,0.1,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,197
,,,0.978,978,True,0.13081773885847736,0.13081773885847736,0.031957898288965225,8.396,205,1354.0,0.08800000000000002,False,0.17780748663101603,0.021413276231263382,0.0,,,27,person,0.2,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,197
,,,1.0,1000,True,0.0,0.0,1.0,0.18,205,1354.0,0.0,False,0.0,0.0,0.0,,,27,person,0.05,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,197
,,,0.998,998,True,0.04463837469999215,0.04463837469999216,0.055844713002443314,0.18,205,1354.0,0.064,False,0.058823529411764705,0.017130620985010708,0.0,,,27,person,0.1,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,197
,,,0.991,991,True,0.1358850771726253,0.1358850771726253,0.03955576941370964,0.18,205,1354.0,0.07999999999999999,False,0.15508021390374332,0.03640256959314775,0.0,,,27,person,0.2,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,197
,,,1.0,1000,True,0.0,0.0,1.0,0.452,137,370.0,0.0,False,0.0,0.0,0.0,,,27,rider,0.05,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,116
,,,0.999,999,True,0.056030587417448735,0.05603058741744873,0.021699797362089157,0.452,137,370.0,0.068,False,0.1,0.022388059701492536,0.0,,,27,rider,0.1,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,116
,,,0.996,996,True,0.17394855752519986,0.17394855752519986,0.013381240889430046,0.452,137,370.0,0.04800000000000004,False,0.26,0.05223880597014925,0.0,,,27,rider,0.2,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,116
,,,1.0,1000,True,0.0,0.0,1.0,0.452,137,370.0,0.0,False,0.0,0.0,0.0,,,27,rider,0.05,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,116
,,,1.0,1000,True,0.0,0.0,1.0,0.452,137,370.0,0.0,False,0.0,0.0,0.0,,,27,rider,0.1,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,116
,,,0.998,998,True,0.1519117135905457,0.15191171359054573,0.01718803681433201,0.452,137,370.0,0.07200000000000004,False,0.215,0.05223880597014925,0.05555555555555555,,,27,rider,0.2,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,116
,,,0.999,999,True,0.06483314373487783,0.06483314373487783,0.035745225846767426,0.308,173,858.0,0.06800000000000006,False,0.0962800875273523,0.009554140127388535,0.0,,,27,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,172
,,,0.996,996,True,0.10848254186404475,0.10848254186404475,0.02464529499411583,0.308,173,858.0,0.06799999999999995,False,0.16411378555798686,0.01592356687898089,0.0,,,27,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,172
,,,0.986,986,True,0.16895145637920203,0.16895145637920203,0.017610814422369003,4.464,173,858.0,0.055999999999999994,False,0.27571115973741794,0.025477707006369428,0.0,,,27,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,172
,,,1.0,1000,True,0.0,0.0,1.0,0.308,173,858.0,0.0,False,0.0,0.0,0.0,,,27,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,172
,,,0.999,999,True,0.08407656890315851,0.08407656890315851,0.035745225846767426,0.308,173,858.0,0.06800000000000006,False,0.12253829321663019,0.01910828025477707,0.0,,,27,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,172
,,,0.993,993,True,0.17261240686096177,0.17261240686096177,0.021178875118494034,0.308,173,858.0,0.06400000000000006,False,0.2603938730853392,0.03821656050955414,0.0,,,27,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,172
,,,1.0,1000,True,0.0,0.0,,,227,,,False,,,,,,27,max_over_classes,0.05,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,1.0,1000,True,0.0,0.0,1.0,,205,,,False,,,,,,27,person,0.05,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,1.0,1000,True,0.0,0.0,1.0,,137,,,False,,,,,,27,rider,0.05,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,1.0,1000,True,0.0,0.0,1.0,,173,,,False,,,,,,27,bicycle,0.05,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,0.999,999,True,0.08335447999544916,0.08335447999544916,,,227,,,False,,,,,,27,max_over_classes,0.1,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,0.999,999,True,0.015304760731590001,0.015304760731590001,0.06515911966562271,,205,,,False,,,,,,27,person,0.1,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,0.999,999,True,0.056030587417448735,0.056030587417448735,0.021699797362089157,,137,,,False,,,,,,27,rider,0.1,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,0.999,999,True,0.06483314373487783,0.06483314373487783,0.035745225846767426,,173,,,False,,,,,,27,bicycle,0.1,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,0.996,996,True,0.17333703616801227,0.17333703616801227,,,227,,,False,,,,,,27,max_over_classes,0.2,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,0.996,996,True,0.04211546851854938,0.04211546851854938,0.047725990414619446,,205,,,False,,,,,,27,person,0.2,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,0.996,996,True,0.17394855752519986,0.17394855752519986,0.013381240889430046,,137,,,False,,,,,,27,rider,0.2,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,0.996,996,True,0.10848254186404475,0.10848254186404475,0.02464529499411583,,173,,,False,,,,,,27,bicycle,0.2,0.1,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,1.0,1000,True,0.0,0.0,,,227,,,False,,,,,,27,max_over_classes,0.05,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,1.0,1000,True,0.0,0.0,1.0,,205,,,False,,,,,,27,person,0.05,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,1.0,1000,True,0.0,0.0,1.0,,137,,,False,,,,,,27,rider,0.05,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,1.0,1000,True,0.0,0.0,1.0,,173,,,False,,,,,,27,bicycle,0.05,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,1.0,1000,True,0.0,0.0,,,227,,,False,,,,,,27,max_over_classes,0.1,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,1.0,1000,True,0.0,0.0,1.0,,205,,,False,,,,,,27,person,0.1,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,1.0,1000,True,0.0,0.0,1.0,,137,,,False,,,,,,27,rider,0.1,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,1.0,1000,True,0.0,0.0,1.0,,173,,,False,,,,,,27,bicycle,0.1,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,0.999,999,True,0.12053732162762999,0.12053732162762999,,,227,,,False,,,,,,27,max_over_classes,0.2,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,0.999,999,True,0.029156659510318043,0.029156659510318043,0.06515911966562271,,205,,,False,,,,,,27,person,0.2,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,0.999,999,True,0.10424052832811957,0.10424052832811957,0.021699797362089157,,137,,,False,,,,,,27,rider,0.2,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,0.999,999,True,0.08407656890315851,0.08407656890315851,0.035745225846767426,,173,,,False,,,,,,27,bicycle,0.2,0.5,shared_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,223
,,,0.998,998,True,0.040321734407882615,0.040321734407882615,0.05571240931749344,0.196,201,1363.0,0.08399999999999999,False,0.055710306406685235,0.004032258064516129,0.0,,,28,person,0.05,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,201
,,,0.991,991,True,0.10192620162900341,0.10192620162900341,0.03972266986966133,0.196,201,1363.0,0.07999999999999999,False,0.116991643454039,0.014112903225806451,0.0,,,28,person,0.1,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,201
,,,0.968,968,True,0.20384390973546587,0.20384390973546587,0.029712537303566933,7.932,201,1363.0,0.06799999999999995,False,0.266016713091922,0.03225806451612903,0.0,,,28,person,0.2,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,201
,,,0.999,999,True,0.04785424728210798,0.04785424728210798,0.06490788608789444,0.196,201,1363.0,0.08399999999999999,False,0.055710306406685235,0.010080645161290322,0.0,,,28,person,0.05,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,201
,,,0.996,996,True,0.09796116881479541,0.09796116881479543,0.04773297160863876,0.196,201,1363.0,0.08000000000000002,False,0.10724233983286909,0.020161290322580645,0.0,,,28,person,0.1,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,201
,,,0.985,985,True,0.20263983722249668,0.20263983722249668,0.03538024052977562,7.932,201,1363.0,0.07999999999999999,False,0.22701949860724233,0.05040322580645161,0.0,,,28,person,0.2,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,201
,,,1.0,1000,True,0.0,0.0,1.0,0.536,116,357.0,0.0,False,0.0,0.0,0.0,,,28,rider,0.05,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,137
,,,0.998,998,True,0.15578817733990147,0.1557881773399015,0.016457125544548035,0.536,116,357.0,0.11199999999999999,False,0.17703349282296652,0.0423728813559322,0.0,,,28,rider,0.1,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,137
,,,0.993,993,True,0.305836070060208,0.305836070060208,0.010328525677323341,0.536,116,357.0,0.12,False,0.35406698564593303,0.0847457627118644,0.0,,,28,rider,0.2,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,137
,,,1.0,1000,True,0.0,0.0,1.0,0.536,116,357.0,0.0,False,0.0,0.0,0.0,,,28,rider,0.05,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,137
,,,0.999,999,True,0.16040640394088668,0.1604064039408867,0.020858414471149445,0.536,116,357.0,0.10399999999999998,False,0.16267942583732056,0.0423728813559322,0.06666666666666667,,,28,rider,0.1,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,137
,,,0.997,997,True,0.28120552818828676,0.28120552818828687,0.014192449860274792,0.536,116,357.0,0.10400000000000004,False,0.3014354066985646,0.0847457627118644,0.06666666666666667,,,28,rider,0.2,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,137
,,,0.999,999,True,0.05773500528101755,0.05773500528101755,0.0342850424349308,0.348,163,846.0,0.09200000000000003,False,0.08928571428571429,0.006430868167202572,0.0,,,28,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,182
,,,0.995,995,True,0.14539371671273513,0.14539371671273513,0.022587504237890244,0.348,163,846.0,0.08799999999999997,False,0.17857142857142858,0.022508038585209004,0.0,,,28,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,182
