lam,lam_index,feasible,region_fnr,marked_area_fraction,n_test_images,n_test_components,n_cal_images,temperature,seed,class_name,alpha,rho,method,model,scheme
0.978816388647515,279,True,0.09437159699414603,0.03877849876880646,204,1338,198,2.1,1,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.97666541937719,272,True,0.09901678840404331,0.037079934030771255,204,1338,198,2.1,1,person,0.05,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9534413906477042,222,True,0.16244609213034814,0.026991672813892365,204,1338,198,2.1,1,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9527936958736409,221,True,0.16289172492892212,0.02682582661509514,204,1338,198,2.1,1,person,0.1,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.8903521803856815,160,True,0.2527921021173237,0.018975356593728065,204,1338,198,2.1,1,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.8888268272718408,159,True,0.25401759231340215,0.018878059461712837,204,1338,198,2.1,1,person,0.2,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9945298403710603,377,True,0.027777777777777783,0.019971488043665886,120,336,133,2.1,1,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9925868975869908,355,True,0.0409981684981685,0.016349423676729202,120,336,133,2.1,1,rider,0.05,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9863855531753405,311,True,0.09270812520812521,0.011215772479772568,120,336,133,2.1,1,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.984794524702675,303,True,0.11215256965256964,0.010519389994442463,120,336,133,2.1,1,rider,0.1,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9559445136493446,226,True,0.20725024975024972,0.006142393220216036,120,336,133,2.1,1,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9559445136493446,226,True,0.20725024975024972,0.006142393220216036,120,336,133,2.1,1,rider,0.2,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9970214835705709,421,True,0.04097222222222222,0.029879894107580185,120,336,133,2.1,1,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9968522516858986,417,True,0.04097222222222222,0.02883247286081314,120,336,133,2.1,1,rider,0.05,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9908798916064409,340,True,0.09830946830946831,0.01431515347212553,120,336,133,2.1,1,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9908798916064409,340,True,0.09830946830946831,0.01431515347212553,120,336,133,2.1,1,rider,0.1,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9728356073116092,261,True,0.21008144633144632,0.007727691438049078,120,336,133,2.1,1,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9708928288193339,256,True,0.2191092241092241,0.007467348128557205,120,336,133,2.1,1,rider,0.2,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9810329407878885,287,True,0.0609714960364311,0.022966820746660233,154,790,191,2.1,1,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9793937008673,281,True,0.06452746387811323,0.02192012220621109,154,790,191,2.1,1,bicycle,0.05,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9605542697924722,234,True,0.12623114619867867,0.015442733652889729,154,790,191,2.1,1,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9583130616529665,230,True,0.13662075658828904,0.015027306042611599,154,790,191,2.1,1,bicycle,0.1,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.8857121665210228,157,True,0.2183787172423536,0.010009421966969967,154,790,191,2.1,1,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.8825102445060471,155,True,0.2214756203392567,0.009914995171129704,154,790,191,2.1,1,bicycle,0.2,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9892353478637016,328,True,0.06592665992016643,0.03154945746064186,154,790,191,2.1,1,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9886237271417657,324,True,0.06847768032832968,0.030593186616897583,154,790,191,2.1,1,bicycle,0.05,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9769855818259149,273,True,0.11454323093933481,0.020595593377947807,154,790,191,2.1,1,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9739384645000111,264,True,0.13979060261527793,0.019218968227505684,154,790,191,2.1,1,bicycle,0.1,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9314511773547338,194,True,0.2211844432623653,0.01207150612026453,154,790,191,2.1,1,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9275564039925009,190,True,0.2311798050434414,0.011814603582024574,154,790,191,2.1,1,bicycle,0.2,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9712921941797531,257,True,0.05909163721042096,0.035774536430835724,207,1445,195,2.05,2,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9700773536339181,254,True,0.06521655094403034,0.035154446959495544,207,1445,195,2.05,2,person,0.05,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9402964713416163,204,True,0.10735117870667744,0.026489688083529472,207,1445,195,2.05,2,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.937769971483084,201,True,0.11373489161212948,0.026068881154060364,207,1445,195,2.05,2,person,0.1,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.8472433941761928,136,True,0.22087983677568787,0.019056588411331177,207,1445,195,2.05,2,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.8451183381087519,135,True,0.22110988048399247,0.018973926082253456,207,1445,195,2.05,2,person,0.2,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9843685235735905,301,True,0.06353100513728532,0.04628511890769005,207,1445,195,2.05,2,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9841510680753889,300,True,0.06353100513728532,0.04601985588669777,207,1445,195,2.05,2,person,0.05,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9661155843860797,245,True,0.10661845061887687,0.03335770219564438,207,1445,195,2.05,2,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9636921945229898,240,True,0.11708753065317429,0.03240448981523514,207,1445,195,2.05,2,person,0.1,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9108749061866255,175,True,0.2065811052127814,0.022818846628069878,207,1445,195,2.05,2,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9096350526277699,174,True,0.21024455126753178,0.022706951946020126,207,1445,195,2.05,2,person,0.2,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9951022118063155,385,True,0.030277465316835398,0.02000831812620163,127,387,126,2.05,2,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9932702334371568,362,True,0.042769173084133714,0.016374342143535614,127,387,126,2.05,2,rider,0.05,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9879773556538258,320,True,0.08326411121686712,0.011579921469092369,127,387,126,2.05,2,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9872942589479146,316,True,0.08817940589594131,0.011222681030631065,127,387,126,2.05,2,rider,0.1,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9610954855005719,235,True,0.19713934359603652,0.006340698339045048,127,387,126,2.05,2,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9583130616529665,230,True,0.19976401551204703,0.006143573671579361,127,387,126,2.05,2,rider,0.2,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9979203033128963,447,True,0.026996625421822275,0.0346209742128849,127,387,126,2.05,2,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9971816170687355,425,True,0.04011998500187476,0.02861165814101696,127,387,126,2.05,2,rider,0.05,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9926886091651659,356,True,0.08189894095405904,0.015557464212179184,127,387,126,2.05,2,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9914886196179762,345,True,0.09215967759274846,0.014179184101521969,127,387,126,2.05,2,rider,0.1,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.977919952669811,276,True,0.17960451621868945,0.008348810486495495,127,387,126,2.05,2,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9763408030251424,271,True,0.18380399128430627,0.008060975931584835,127,387,126,2.05,2,rider,0.2,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9884654674217891,323,True,0.040545276816953114,0.0306379534304142,173,873,172,2.05,2,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9863855531753405,311,True,0.04473832205046078,0.02806246094405651,173,873,172,2.05,2,bicycle,0.05,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9688111041590606,251,True,0.08380237296422267,0.01818441040813923,173,873,172,2.05,2,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9674912702614565,248,True,0.09040848361657611,0.01782522164285183,173,873,172,2.05,2,bicycle,0.1,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.8948038126176777,163,True,0.20416208144871864,0.011206235736608505,173,873,172,2.05,2,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.8918566048702062,161,True,0.2068781354653507,0.011104214005172253,173,873,172,2.05,2,bicycle,0.2,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9926886091651659,356,True,0.032099964903433115,0.038706131279468536,173,873,172,2.05,2,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9925868975869908,355,True,0.03499013831383774,0.03844079002737999,173,873,172,2.05,2,bicycle,0.05,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9825417784707949,293,True,0.07688201329819827,0.024561742320656776,173,873,172,2.05,2,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9807690827108985,286,True,0.08798394925562555,0.023320484906435013,173,873,172,2.05,2,bicycle,0.1,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9360265164517352,199,True,0.19889289655525624,0.013327915221452713,173,873,172,2.05,2,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9351365566451761,198,True,0.2000168528815248,0.013259450905025005,173,873,172,2.05,2,bicycle,0.2,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.969239031852593,252,True,0.06456098879398463,0.031464833766222,196,1317,206,2.1,3,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9656442052100125,244,True,0.07121490035861046,0.029904304072260857,196,1317,206,2.1,3,person,0.05,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9234403393088744,186,True,0.1472729160308929,0.021005498245358467,196,1317,206,2.1,3,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9190904100821617,182,True,0.15152461671116502,0.02053317427635193,196,1317,206,2.1,3,person,0.1,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.8246119498158239,126,True,0.25569296382053064,0.01526404358446598,196,1317,206,2.1,3,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.8246119498158239,126,True,0.25569296382053064,0.01526404358446598,196,1317,206,2.1,3,person,0.2,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9810329407878885,287,True,0.08371906574846961,0.03935806453227997,196,1317,206,2.1,3,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.978816388647515,279,True,0.09162973001417589,0.03740059584379196,196,1317,206,2.1,3,person,0.05,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9559445136493446,226,True,0.14769128076419416,0.026703227311372757,196,1317,206,2.1,3,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9540801987163131,223,True,0.15551441001589483,0.0262101162225008,196,1317,206,2.1,3,person,0.1,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.8888268272718408,159,True,0.2593365962359612,0.018101200461387634,196,1317,206,2.1,3,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.8857121665210228,157,True,0.2647605515323655,0.017911028116941452,196,1317,206,2.1,3,person,0.2,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9958504595736564,397,True,0.007936507936507936,0.023495644330978394,126,342,127,2.1,3,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9954918329545854,391,True,0.007936507936507936,0.022282248362898827,126,342,127,2.1,3,rider,0.05,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9918341762864141,348,True,0.0172713529856387,0.015368192456662655,126,342,127,2.1,3,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9903617097637603,336,True,0.025207860922146635,0.01391929853707552,126,342,127,2.1,3,rider,0.1,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9799552797263484,283,True,0.05584243798529513,0.009242871776223183,126,342,127,2.1,3,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9749965463830357,267,True,0.06510169724455438,0.008255676366388798,126,342,127,2.1,3,rider,0.2,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9984223887303006,467,True,0.007936507936507936,0.04280160367488861,126,342,127,2.1,3,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9984004419713853,466,True,0.007936507936507936,0.04245689511299133,126,342,127,2.1,3,rider,0.05,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.996073550646004,401,True,0.010582010582010581,0.024340128526091576,126,342,127,2.1,3,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9953655308026371,389,True,0.010582010582010581,0.021891053766012192,126,342,127,2.1,3,rider,0.1,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9867565846480534,313,True,0.06330653473510615,0.011571737006306648,126,342,127,2.1,3,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9867565846480534,313,True,0.06330653473510615,0.011571737006306648,126,342,127,2.1,3,rider,0.2,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9876405256655549,318,True,0.04047557556080283,0.03011174127459526,176,819,169,2.1,3,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9818029914139002,290,True,0.049715294175521445,0.024509144946932793,176,819,169,2.1,3,bicycle,0.05,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9704879077333362,255,True,0.06462787528128437,0.01914111338555813,176,819,169,2.1,3,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.969239031852593,252,True,0.06462787528128437,0.018762387335300446,176,819,169,2.1,3,bicycle,0.1,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9212954210304901,184,True,0.14383433012694374,0.012858962640166283,176,819,169,2.1,3,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.916823622889733,180,True,0.14639114830876193,0.012616121210157871,176,819,169,2.1,3,bicycle,0.2,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9918341762864141,348,True,0.044161993309720586,0.037440117448568344,176,819,169,2.1,3,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9911284398796204,342,True,0.04467852223534042,0.03586724027991295,176,819,169,2.1,3,bicycle,0.05,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9827813142501399,294,True,0.06119002525252526,0.025236209854483604,176,819,169,2.1,3,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9822989104168258,292,True,0.06399034992784992,0.024868672713637352,176,819,169,2.1,3,bicycle,0.1,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9494175337996886,216,True,0.14020893090495365,0.015115885064005852,176,819,169,2.1,3,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9465435640603028,212,True,0.14845849384201656,0.014795610681176186,176,819,169,2.1,3,bicycle,0.2,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.981293178596342,288,True,0.02559329463399984,0.03928085416555405,203,1307,199,2.0,4,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9776127886143166,275,True,0.02989191063212324,0.03651505336165428,203,1307,199,2.0,4,person,0.05,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9559445136493446,226,True,0.07607609175179215,0.027891354635357857,203,1307,199,2.0,4,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9514711499837879,219,True,0.08028674152894438,0.026880986988544464,203,1307,199,2.0,4,person,0.1,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.8741074588205833,150,True,0.1738011271643781,0.019358016550540924,203,1307,199,2.0,4,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.8705804158550015,148,True,0.1759381888856183,0.01918850652873516,203,1307,199,2.0,4,person,0.2,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.989953842097216,333,True,0.032019266514988584,0.05057847872376442,203,1307,199,2.0,4,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9878101040107513,319,True,0.0376737969296953,0.04675458371639252,203,1307,199,2.0,4,person,0.05,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9749965463830357,267,True,0.07808371649340703,0.03491375595331192,203,1307,199,2.0,4,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9724577129666183,260,True,0.08225396696907625,0.033579230308532715,203,1307,199,2.0,4,person,0.1,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9265486131842885,189,True,0.17028489308453926,0.023126455023884773,203,1307,199,2.0,4,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9255268026094011,188,True,0.17092997870499432,0.023015111684799194,203,1307,199,2.0,4,person,0.2,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9935434577096535,365,True,0.058987760207272394,0.013566291891038418,123,355,130,2.0,4,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9907530182606178,339,True,0.08453944429554185,0.010831384919583797,123,355,130,2.0,4,rider,0.05,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9872942589479146,316,True,0.10660680782632002,0.008920391090214252,123,355,130,2.0,4,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9872942589479146,316,True,0.10660680782632002,0.008920391090214252,123,355,130,2.0,4,rider,0.1,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9665804959973886,246,True,0.18339587242026265,0.005200296174734831,123,355,130,2.0,4,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9605542697924722,234,True,0.19897852824682094,0.004782690200954676,123,355,130,2.0,4,rider,0.2,0.1,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9972202867322407,426,True,0.057007355787843585,0.02345461957156658,123,355,130,2.0,4,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9961274235507839,402,True,0.06556925459364484,0.018877163529396057,123,355,130,2.0,4,rider,0.05,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9917205783628766,347,True,0.10994222579588432,0.011601369827985764,123,355,130,2.0,4,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.991605400134806,346,True,0.10994222579588432,0.011502466164529324,123,355,130,2.0,4,rider,0.1,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
0.9756779599092619,269,True,0.2135292891390452,0.006158826872706413,123,355,130,2.0,4,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half
0.9735759124267805,263,True,0.21623931623931625,0.005887218285351992,123,355,130,2.0,4,rider,0.2,0.5,heuristic,segformer_b5_cityscapes,cityscapes_val_half
