lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,n_test_images,n_test_components,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images,region_fnr_component_avg
0.971,971,True,0.3908302808302809,0.3908302808302809,0.012574953958392143,15.828,170,334.0,0.20600000000000007,True,0.45263157894736844,0.2066115702479339,0.08695652173913043,,,0,person,0.2,0.5,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,202,
0.984,984,True,0.2847518494577318,0.2847518494577318,0.017471900209784508,15.828,170,334.0,0.16800000000000004,True,0.3263157894736842,0.1487603305785124,0.043478260869565216,,,0,person,0.2,0.5,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,202,
,-1,True,,0.7632895209365798,0.0018117082072421908,,500,,,False,,,,,,0,person,0.2,0.5,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,202,0.7005988023952096
1.0,1000,True,0.0,0.0,1.0,0.944,28,38.0,0.0,False,0.0,0.0,0.0,,,0,rider,0.05,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,
1.0,1000,True,0.0,0.0,1.0,0.944,28,38.0,0.0,False,0.0,0.0,0.0,,,0,rider,0.05,0.1,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,
1.0,1000,True,0.0,0.0,1.0,0.944,28,38.0,0.0,False,0.0,0.0,0.0,,,0,rider,0.05,0.1,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,
,-1,True,,0.8035714285714286,0.0002385281550232321,,500,,,False,,,,,,0,rider,0.05,0.1,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,0.8157894736842105
0.999,999,True,0.19642857142857142,0.19642857142857142,0.010444647632539272,0.944,28,38.0,0.33199999999999996,True,0.25925925925925924,0.0,0.0,,,0,rider,0.1,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,
0.999,999,True,0.19642857142857142,0.19642857142857142,0.010444647632539272,0.944,28,38.0,0.33199999999999996,True,0.25925925925925924,0.0,0.0,,,0,rider,0.1,0.1,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,
0.998,998,True,0.3095238095238095,0.3095238095238095,0.007379716262221336,0.944,28,38.0,0.352,True,0.4444444444444444,0.0,0.0,,,0,rider,0.1,0.1,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,
,-1,True,,0.8035714285714286,0.0002385281550232321,,500,,,False,,,,,,0,rider,0.1,0.1,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,0.8157894736842105
0.996,996,True,0.48214285714285715,0.48214285714285715,0.005089094862341881,0.944,28,38.0,0.358,True,0.6666666666666666,0.0,0.0,,,0,rider,0.2,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,
0.997,997,True,0.39285714285714285,0.39285714285714285,0.005943282041698694,0.944,28,38.0,0.35800000000000004,True,0.5555555555555556,0.0,0.0,,,0,rider,0.2,0.1,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,
0.995,995,True,0.5178571428571429,0.5178571428571429,0.004504754673689604,0.944,28,38.0,0.358,True,0.6666666666666666,0.16666666666666666,0.0,,,0,rider,0.2,0.1,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,
,-1,True,,0.8035714285714286,0.0002385281550232321,,500,,,False,,,,,,0,rider,0.2,0.1,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,0.8157894736842105
1.0,1000,True,0.0,0.0,1.0,0.944,28,38.0,0.0,False,0.0,0.0,0.0,,,0,rider,0.05,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,127,
