lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,n_test_images,n_test_components,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,283.0000448226936,0.5856515111674001,1,water,0.1,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,283
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,283.0000448226936,0.5856515111674001,1,water,0.2,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,283
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,283.0000448226936,0.5856515111674001,2,building,0.05,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,283
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,283.0000448226936,0.5856515111674001,2,building,0.1,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,283
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,283.0000448226936,0.5856515111674001,2,building,0.2,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,283
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,283.0000448226936,0.5856515111674001,2,building,0.05,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,283
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,283.0000448226936,0.5856515111674001,2,building,0.1,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,283
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,283.0000448226936,0.5856515111674001,2,building,0.2,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,283
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,278.00004005432163,0.5899704749196607,2,water,0.05,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,278
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,278.00004005432163,0.5899704749196607,2,water,0.1,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,278
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,278.00004005432163,0.5899704749196607,2,water,0.2,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,278
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,278.00004005432163,0.5899704749196607,2,water,0.05,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,278
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,278.00004005432163,0.5899704749196607,2,water,0.1,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,278
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,278.00004005432163,0.5899704749196607,2,water,0.2,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,278
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,289.0000581741353,0.5805514950193704,3,building,0.05,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,289
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,289.0000581741353,0.5805514950193704,3,building,0.1,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,289
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,289.0000581741353,0.5805514950193704,3,building,0.2,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,289
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,289.0000581741353,0.5805514950193704,3,building,0.05,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,289
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,289.0000581741353,0.5805514950193704,3,building,0.1,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,289
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,289.0000581741353,0.5805514950193704,3,building,0.2,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,289
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,288.0000495910657,0.581395323048289,3,water,0.05,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,288
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,288.0000495910657,0.581395323048289,3,water,0.1,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,288
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,288.0000495910657,0.581395323048289,3,water,0.2,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,288
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,288.0000495910657,0.581395323048289,3,water,0.05,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,288
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,288.0000495910657,0.581395323048289,3,water,0.1,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,288
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,288.0000495910657,0.581395323048289,3,water,0.2,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,288
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,281.00002765655523,0.587371492740284,4,building,0.05,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,281
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,281.00002765655523,0.587371492740284,4,building,0.1,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,281
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,281.00002765655523,0.587371492740284,4,building,0.2,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,281
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,281.00002765655523,0.587371492740284,4,building,0.05,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,281
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,281.00002765655523,0.587371492740284,4,building,0.1,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,281
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,281.00002765655523,0.587371492740284,4,building,0.2,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,281
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,287.000002861023,0.5822416238105516,4,water,0.05,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,287
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,287.000002861023,0.5822416238105516,4,water,0.1,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,287
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,287.000002861023,0.5822416238105516,4,water,0.2,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,287
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,287.000002861023,0.5822416238105516,4,water,0.05,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,287
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,287.000002861023,0.5822416238105516,4,water,0.1,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,287
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,287.000002861023,0.5822416238105516,4,water,0.2,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,287
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,281.00002765655523,0.587371492740284,5,building,0.05,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,281
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,281.00002765655523,0.587371492740284,5,building,0.1,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,281
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,281.00002765655523,0.587371492740284,5,building,0.2,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,281
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,281.00002765655523,0.587371492740284,5,building,0.05,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,281
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,281.00002765655523,0.587371492740284,5,building,0.1,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,281
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,281.00002765655523,0.587371492740284,5,building,0.2,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,281
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,296.0000419616712,0.5747126247785517,5,water,0.05,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,296
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,296.0000419616712,0.5747126247785517,5,water,0.1,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,296
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,296.0000419616712,0.5747126247785517,5,water,0.2,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,296
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,296.0000419616712,0.5747126247785517,5,water,0.05,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,296
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,296.0000419616712,0.5747126247785517,5,water,0.1,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,296
1.0,1000,False,0.0,0.0,1.0,0.14516129032258066,848,2882,0.0,False,0.0,0.0,0.0,296.0000419616712,0.5747126247785517,5,water,0.2,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,296
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,281.00002765655523,0.587371492740284,6,building,0.05,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,281
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,281.00002765655523,0.587371492740284,6,building,0.1,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,281
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,281.00002765655523,0.587371492740284,6,building,0.2,0.1,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,281
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,281.00002765655523,0.587371492740284,6,building,0.05,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,281
1.0,1000,False,0.0,0.0,1.0,0.4747983870967742,521,5883,0.0,False,0.0,0.0,0.0,281.00002765655523,0.587371492740284,6,building,0.1,0.5,weighted_crc,segformer_b2_loveda_urban,loveda_urban_val_half,281
