fnr_boot_lo,fnr_boot_hi,n_test_clusters,lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,n_test_images,n_test_components,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
,,,1.0,1000,True,0.0,0.0,1.0,0.496,126,344.0,0.0,False,0.0,0.0,0.0,,,0,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,127
,,,0.999,999,True,0.17197463030796364,0.17197463030796362,0.017004095017910004,0.496,126,344.0,0.06000000000000005,False,0.21717171717171718,0.07692307692307693,0.06896551724137931,,,0,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,127
,,,1.0,1000,True,0.0,0.0,1.0,0.34,165,784.0,0.0,False,0.0,0.0,0.0,,,0,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,180
,,,0.997,997,True,0.1281038994675358,0.1281038994675358,0.022880561649799347,0.34,165,784.0,0.10400000000000004,False,0.1934673366834171,0.02258064516129032,0.0,,,0,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,180
,,,0.988,988,True,0.2149412372139645,0.2149412372139645,0.016652122139930725,0.34,165,784.0,0.09600000000000003,False,0.31909547738693467,0.054838709677419356,0.0,,,0,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,180
,,,1.0,1000,True,0.0,0.0,1.0,0.34,165,784.0,0.0,False,0.0,0.0,0.0,,,0,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,180
,,,0.999,999,True,0.13071916299189024,0.13071916299189026,0.029725775122642517,0.34,165,784.0,0.10000000000000003,False,0.18090452261306533,0.02903225806451613,0.0,,,0,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,180
,,,0.994,994,True,0.19863156752484817,0.19863156752484817,0.01946701481938362,0.34,165,784.0,0.10400000000000004,False,0.30402010050251255,0.07419354838709677,0.0,,,0,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,180
,,,1.0,1000,True,0.0,0.0,,,226,,,False,,,,,,0,max_over_classes,0.05,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,1.0,1000,True,0.0,0.0,1.0,,200,,,False,,,,,,0,person,0.05,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,1.0,1000,True,0.0,0.0,1.0,,126,,,False,,,,,,0,rider,0.05,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,1.0,1000,True,0.0,0.0,1.0,,165,,,False,,,,,,0,bicycle,0.05,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,0.999,999,True,0.14568583004481933,0.14568583004481933,,,226,,,False,,,,,,0,max_over_classes,0.1,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,0.999,999,True,0.041333224158882055,0.041333224158882055,0.05578656122088432,,200,,,False,,,,,,0,person,0.1,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,0.999,999,True,0.12982295482295486,0.12982295482295486,0.017004095017910004,,126,,,False,,,,,,0,rider,0.1,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,0.999,999,True,0.08958793731521003,0.08958793731521003,0.029725775122642517,,165,,,False,,,,,,0,bicycle,0.1,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,0.997,997,True,0.2113881603052539,0.2113881603052539,,,226,,,False,,,,,,0,max_over_classes,0.2,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,0.997,997,True,0.07994404572036151,0.07994404572036151,0.04420825466513634,,200,,,False,,,,,,0,person,0.2,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,0.997,997,True,0.1945215278548612,0.1945215278548612,0.012004461139440536,,126,,,False,,,,,,0,rider,0.2,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,0.997,997,True,0.1281038994675358,0.1281038994675358,0.022880561649799347,,165,,,False,,,,,,0,bicycle,0.2,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,1.0,1000,True,0.0,0.0,,,226,,,False,,,,,,0,max_over_classes,0.05,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,1.0,1000,True,0.0,0.0,1.0,,200,,,False,,,,,,0,person,0.05,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,1.0,1000,True,0.0,0.0,1.0,,126,,,False,,,,,,0,rider,0.05,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,1.0,1000,True,0.0,0.0,1.0,,165,,,False,,,,,,0,bicycle,0.05,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,1.0,1000,True,0.0,0.0,,,226,,,False,,,,,,0,max_over_classes,0.1,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,1.0,1000,True,0.0,0.0,1.0,,200,,,False,,,,,,0,person,0.1,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,1.0,1000,True,0.0,0.0,1.0,,126,,,False,,,,,,0,rider,0.1,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,1.0,1000,True,0.0,0.0,1.0,,165,,,False,,,,,,0,bicycle,0.1,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,0.999,999,True,0.19021408551858016,0.19021408551858016,,,226,,,False,,,,,,0,max_over_classes,0.2,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,0.999,999,True,0.06205291163514847,0.06205291163514847,0.05578656122088432,,200,,,False,,,,,,0,person,0.2,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,0.999,999,True,0.17197463030796364,0.17197463030796364,0.017004095017910004,,126,,,False,,,,,,0,rider,0.2,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,0.999,999,True,0.13071916299189024,0.13071916299189024,0.029725775122642517,,165,,,False,,,,,,0,bicycle,0.2,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,224
,,,0.998,998,True,0.06604391499644338,0.06604391499644337,0.04713668301701546,0.184,204,1338.0,0.06800000000000006,False,0.08819538670284939,0.014705882352941176,0.0,,,1,person,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,198
,,,0.989,989,True,0.16535420211310303,0.16535420211310303,0.032535407692193985,0.184,204,1338.0,0.06399999999999995,False,0.18046132971506107,0.03571428571428571,0.0,,,1,person,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,198
,,,0.966,966,True,0.26108829405102096,0.26108829405102096,0.025192629545927048,6.14,204,1338.0,0.06000000000000005,False,0.3147896879240163,0.06302521008403361,0.0,,,1,person,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,198
,,,0.999,999,True,0.065619532280394,0.065619532280394,0.05465685576200485,0.184,204,1338.0,0.06000000000000005,False,0.08548168249660787,0.023109243697478993,0.0,,,1,person,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,198
,,,0.997,997,True,0.13243426257551644,0.13243426257551644,0.04319652542471886,0.184,204,1338.0,0.07200000000000006,False,0.13975576662143827,0.03991596638655462,0.0,,,1,person,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,198
,,,0.986,986,True,0.25415176852669263,0.25415176852669263,0.030840978026390076,6.14,204,1338.0,0.06399999999999995,False,0.2781546811397558,0.08823529411764706,0.0,,,1,person,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,198
,,,1.0,1000,True,0.0,0.0,1.0,0.52,120,336.0,0.0,False,0.0,0.0,0.0,,,1,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,133
,,,1.0,1000,True,0.0,0.0,1.0,0.52,120,336.0,0.0,False,0.0,0.0,0.0,,,1,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,133
,,,0.997,997,True,0.2075776307026307,0.2075776307026307,0.012146852910518646,0.52,120,336.0,0.07999999999999996,False,0.3298429319371728,0.07547169811320754,0.0,,,1,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,133
,,,1.0,1000,True,0.0,0.0,1.0,0.52,120,336.0,0.0,False,0.0,0.0,0.0,,,1,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,133
,,,1.0,1000,True,0.0,0.0,1.0,0.52,120,336.0,0.0,False,0.0,0.0,0.0,,,1,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,133
,,,0.998,998,True,0.24115897990897991,0.24115897990897986,0.0137722073122859,0.52,120,336.0,0.08400000000000007,False,0.3298429319371728,0.11320754716981132,0.07692307692307693,,,1,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,133
,,,1.0,1000,True,0.0,0.0,1.0,0.384,154,790.0,0.0,False,0.0,0.0,0.0,,,1,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,191
,,,0.998,998,True,0.1059770496458808,0.10597704964588081,0.02405952289700508,0.384,154,790.0,0.08400000000000002,False,0.18226600985221675,0.022508038585209004,0.0,,,1,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,191
,,,0.986,986,True,0.22901562722991295,0.22901562722991295,0.014921043068170547,3.02,154,790.0,0.10400000000000004,False,0.3817733990147783,0.05787781350482315,0.0,,,1,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,191
,,,1.0,1000,True,0.0,0.0,1.0,0.384,154,790.0,0.0,False,0.0,0.0,0.0,,,1,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,191
,,,0.999,999,True,0.12282924506950481,0.12282924506950481,0.028668822720646858,0.384,154,790.0,0.08399999999999996,False,0.1896551724137931,0.03536977491961415,0.0,,,1,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,191
,,,0.994,994,True,0.20901919148672393,0.20901919148672393,0.018269145861268044,0.384,154,790.0,0.08800000000000002,False,0.3374384236453202,0.08360128617363344,0.0136986301369863,,,1,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,191
,,,1.0,1000,True,0.0,0.0,,,222,,,False,,,,,,1,max_over_classes,0.05,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,1.0,1000,True,0.0,0.0,1.0,,204,,,False,,,,,,1,person,0.05,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,1.0,1000,True,0.0,0.0,1.0,,120,,,False,,,,,,1,rider,0.05,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,1.0,1000,True,0.0,0.0,1.0,,154,,,False,,,,,,1,bicycle,0.05,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,1.0,1000,True,0.0,0.0,,,222,,,False,,,,,,1,max_over_classes,0.1,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,1.0,1000,True,0.0,0.0,1.0,,204,,,False,,,,,,1,person,0.1,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,1.0,1000,True,0.0,0.0,1.0,,120,,,False,,,,,,1,rider,0.1,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,1.0,1000,True,0.0,0.0,1.0,,154,,,False,,,,,,1,bicycle,0.1,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,0.996,996,True,0.246433846214548,0.246433846214548,,,222,,,False,,,,,,1,max_over_classes,0.2,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,0.996,996,True,0.10623415776021555,0.10623415776021555,0.04058290272951126,,204,,,False,,,,,,1,person,0.2,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,0.996,996,True,0.2447204878454878,0.2447204878454878,0.011104492470622063,,120,,,False,,,,,,1,rider,0.2,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,0.996,996,True,0.13585755874716915,0.13585755874716915,0.020193157717585564,,154,,,False,,,,,,1,bicycle,0.2,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,1.0,1000,True,0.0,0.0,,,222,,,False,,,,,,1,max_over_classes,0.05,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,1.0,1000,True,0.0,0.0,1.0,,204,,,False,,,,,,1,person,0.05,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,1.0,1000,True,0.0,0.0,1.0,,120,,,False,,,,,,1,rider,0.05,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,1.0,1000,True,0.0,0.0,1.0,,154,,,False,,,,,,1,bicycle,0.05,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,1.0,1000,True,0.0,0.0,,,222,,,False,,,,,,1,max_over_classes,0.1,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,1.0,1000,True,0.0,0.0,1.0,,204,,,False,,,,,,1,person,0.1,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,1.0,1000,True,0.0,0.0,1.0,,120,,,False,,,,,,1,rider,0.1,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,1.0,1000,True,0.0,0.0,1.0,,154,,,False,,,,,,1,bicycle,0.1,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,0.999,999,True,0.18112175798579308,0.18112175798579308,,,222,,,False,,,,,,1,max_over_classes,0.2,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,0.999,999,True,0.065619532280394,0.065619532280394,0.05465685576200485,,204,,,False,,,,,,1,person,0.2,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,0.999,999,True,0.16522283272283272,0.16522283272283272,0.017046937718987465,,120,,,False,,,,,,1,rider,0.2,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,0.999,999,True,0.12282924506950481,0.12282924506950481,0.028668822720646858,,154,,,False,,,,,,1,bicycle,0.2,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,228
,,,0.999,999,True,0.0353219197208967,0.035321919720896704,0.05858704447746277,0.172,207,1445.0,0.10799999999999998,False,0.04987531172069826,0.006036217303822937,0.0,,,2,person,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.993,993,True,0.11151539881292652,0.1115153988129265,0.03955545648932457,0.172,207,1445.0,0.09199999999999997,False,0.11970074812967581,0.022132796780684104,0.0,,,2,person,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.977,977,True,0.18988071252208794,0.18988071252208794,0.031057246029376984,5.928,207,1445.0,0.09599999999999997,False,0.22693266832917705,0.04627766599597585,0.0,,,2,person,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,1.0,1000,True,0.0,0.0,1.0,0.172,207,1445.0,0.0,False,0.0,0.0,0.0,,,2,person,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.997,997,True,0.1278498292777918,0.1278498292777918,0.04697798192501068,0.172,207,1445.0,0.09599999999999997,False,0.11845386533665836,0.03420523138832998,0.0,,,2,person,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.991,991,True,0.18368517277298183,0.18368517277298183,0.03760407492518425,0.172,207,1445.0,0.09199999999999997,False,0.19326683291770574,0.06639839034205232,0.0,,,2,person,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,1.0,1000,True,0.0,0.0,1.0,0.492,127,387.0,0.0,False,0.0,0.0,0.0,,,2,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,126
,,,1.0,1000,True,0.0,0.0,1.0,0.492,127,387.0,0.0,False,0.0,0.0,0.0,,,2,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,126
,,,0.998,998,True,0.13420005191658735,0.13420005191658735,0.014583826065063477,0.492,127,387.0,0.07600000000000001,False,0.21875,0.045112781954887216,0.0,,,2,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,126
,,,1.0,1000,True,0.0,0.0,1.0,0.492,127,387.0,0.0,False,0.0,0.0,0.0,,,2,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,126
,,,1.0,1000,True,0.0,0.0,1.0,0.492,127,387.0,0.0,False,0.0,0.0,0.0,,,2,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,126
,,,0.999,999,True,0.13468124176785592,0.13468124176785595,0.01787211373448372,0.492,127,387.0,0.07200000000000001,False,0.21428571428571427,0.06015037593984962,0.03333333333333333,,,2,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,126
,,,1.0,1000,True,0.0,0.0,1.0,0.308,173,873.0,0.0,False,0.0,0.0,0.0,,,2,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
,,,0.999,999,True,0.05903446264717941,0.05903446264717941,0.030043404549360275,0.308,173,873.0,0.06400000000000006,False,0.09090909090909091,0.01775147928994083,0.0,,,2,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
,,,0.99,990,True,0.1830948274589893,0.1830948274589893,0.017504828050732613,0.308,173,873.0,0.06,False,0.28354978354978355,0.05621301775147929,0.0,,,2,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
,,,1.0,1000,True,0.0,0.0,1.0,0.308,173,873.0,0.0,False,0.0,0.0,0.0,,,2,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
,,,1.0,1000,True,0.0,0.0,1.0,0.308,173,873.0,0.0,False,0.0,0.0,0.0,,,2,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
,,,0.995,995,True,0.17537922899194575,0.17537922899194577,0.020508162677288055,0.308,173,873.0,0.05199999999999999,False,0.2619047619047619,0.07100591715976332,0.0,,,2,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
,,,1.0,1000,True,0.0,0.0,,,225,,,False,,,,,,2,max_over_classes,0.05,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,1.0,1000,True,0.0,0.0,1.0,,207,,,False,,,,,,2,person,0.05,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,1.0,1000,True,0.0,0.0,1.0,,127,,,False,,,,,,2,rider,0.05,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,1.0,1000,True,0.0,0.0,1.0,,173,,,False,,,,,,2,bicycle,0.05,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,1.0,1000,True,0.0,0.0,,,225,,,False,,,,,,2,max_over_classes,0.1,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,1.0,1000,True,0.0,0.0,1.0,,207,,,False,,,,,,2,person,0.1,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,1.0,1000,True,0.0,0.0,1.0,,127,,,False,,,,,,2,rider,0.1,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,1.0,1000,True,0.0,0.0,1.0,,173,,,False,,,,,,2,bicycle,0.1,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,0.997,997,True,0.19122661676256447,0.19122661676256447,,,225,,,False,,,,,,2,max_over_classes,0.2,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,0.997,997,True,0.08073631030436941,0.08073631030436941,0.04697798192501068,,207,,,False,,,,,,2,person,0.2,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,0.997,997,True,0.1633591911150966,0.1633591911150966,0.012904518283903599,,127,,,False,,,,,,2,rider,0.2,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,0.997,997,True,0.09147155028657918,0.09147155028657918,0.023129219189286232,,173,,,False,,,,,,2,bicycle,0.2,0.1,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,1.0,1000,True,0.0,0.0,,,225,,,False,,,,,,2,max_over_classes,0.05,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,1.0,1000,True,0.0,0.0,1.0,,207,,,False,,,,,,2,person,0.05,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,1.0,1000,True,0.0,0.0,1.0,,127,,,False,,,,,,2,rider,0.05,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,1.0,1000,True,0.0,0.0,1.0,,173,,,False,,,,,,2,bicycle,0.05,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,1.0,1000,True,0.0,0.0,,,225,,,False,,,,,,2,max_over_classes,0.1,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,1.0,1000,True,0.0,0.0,1.0,,207,,,False,,,,,,2,person,0.1,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,1.0,1000,True,0.0,0.0,1.0,,127,,,False,,,,,,2,rider,0.1,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,1.0,1000,True,0.0,0.0,1.0,,173,,,False,,,,,,2,bicycle,0.1,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,0.999,999,True,0.16190190032673693,0.16190190032673693,,,225,,,False,,,,,,2,max_over_classes,0.2,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,0.999,999,True,0.0598188979618363,0.0598188979618363,0.05858704447746277,,207,,,False,,,,,,2,person,0.2,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,0.999,999,True,0.13468124176785592,0.13468124176785592,0.01787211373448372,,127,,,False,,,,,,2,rider,0.2,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,0.999,999,True,0.10246588671444162,0.10246588671444162,0.030043404549360275,,173,,,False,,,,,,2,bicycle,0.2,0.5,shared_crc,segformer_b2_cityscapes,cityscapes_val_half,225
,,,0.999,999,True,0.03879931523760108,0.03879931523760108,0.05312008783221245,0.216,196,1317.0,0.07200000000000006,False,0.06224066390041494,0.008639308855291577,0.0,,,3,person,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,206
,,,0.994,994,True,0.10313193010055965,0.10313193010055965,0.03582655265927315,0.216,196,1317.0,0.06800000000000006,False,0.1272475795297372,0.023758099352051837,0.0,,,3,person,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,206
,,,0.974,974,True,0.2081326065341514,0.2081326065341514,0.025682860985398293,6.2,196,1317.0,0.06000000000000005,False,0.2627939142461964,0.04535637149028078,0.0,,,3,person,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,206
,,,1.0,1000,True,0.0,0.0,1.0,0.216,196,1317.0,0.0,False,0.0,0.0,0.0,,,3,person,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,206
,,,0.997,997,True,0.1301642135171073,0.1301642135171073,0.04180729016661644,0.216,196,1317.0,0.06400000000000006,False,0.1313969571230982,0.04535637149028078,0.0,,,3,person,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,206
,,,0.99,990,True,0.18958798086246434,0.18958798086246434,0.031948622316122055,0.216,196,1317.0,0.06400000000000006,False,0.21991701244813278,0.058315334773218146,0.0,,,3,person,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,206
,,,1.0,1000,True,0.0,0.0,1.0,0.496,126,342.0,0.0,False,0.0,0.0,0.0,,,3,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,127
,,,1.0,1000,True,0.0,0.0,1.0,0.496,126,342.0,0.0,False,0.0,0.0,0.0,,,3,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,127
,,,0.999,999,True,0.05502645502645503,0.05502645502645503,0.01837306283414364,0.496,126,342.0,0.07200000000000001,False,0.09036144578313253,0.013793103448275862,0.0,,,3,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,127
,,,1.0,1000,True,0.0,0.0,1.0,0.496,126,342.0,0.0,False,0.0,0.0,0.0,,,3,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,127
