lam,lam_index,feasible,region_fnr,marked_area_fraction,n_test_images,n_test_components,n_cal_images,temperature,seed,class_name,alpha,rho,method,model,scheme
0.9977091323472322,440,True,0.03430450410219196,0.04957471415400505,173,873,172,1.55,2,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9974058206378812,431,True,0.03430450410219196,0.04735229164361954,173,873,172,1.55,2,bicycle,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9937194164118668,367,True,0.08826024649724072,0.03383084014058113,173,873,172,1.55,2,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9931766130585833,361,True,0.09289369910757193,0.032759539783000946,173,873,172,1.55,2,bicycle,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9796764298906377,282,True,0.171227119059489,0.021512774750590324,173,873,172,1.55,2,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.978816388647515,279,True,0.18061753596435678,0.021180758252739906,173,873,172,1.55,2,bicycle,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9854118573972466,306,True,0.06477788126718752,0.048331089317798615,196,1317,206,1.65,3,person,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9837070396736027,298,True,0.07034374397590738,0.046323295682668686,196,1317,206,1.65,3,person,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9700773536339181,254,True,0.10944967250852765,0.03654079884290695,196,1317,206,1.65,3,person,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9700773536339181,254,True,0.10944967250852765,0.03654079884290695,196,1317,206,1.65,3,person,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.937769971483084,201,True,0.1964653579912315,0.02728392370045185,196,1317,206,1.65,3,person,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9342342162644579,197,True,0.204724077481154,0.02667253464460373,196,1317,206,1.65,3,person,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9919462155880093,349,True,0.054250733900304264,0.0603945329785347,196,1317,206,1.65,3,person,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.989528714519491,330,True,0.07812207650585105,0.054784949868917465,196,1317,206,1.65,3,person,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9810329407878885,287,True,0.1287985254100121,0.043686915189027786,196,1317,206,1.65,3,person,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9802303035988814,284,True,0.12932492644661725,0.042990732938051224,196,1317,206,1.65,3,person,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9600055250238902,233,True,0.199533657127958,0.032595861703157425,196,1317,206,1.65,3,person,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9565489775828429,227,True,0.20774402502616154,0.03154803067445755,196,1317,206,1.65,3,person,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9986634044834536,479,True,0.009259259259259259,0.045162856578826904,126,342,127,1.65,3,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.998378189902641,465,True,0.011243386243386243,0.04183726757764816,126,342,127,1.65,3,rider,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9954918329545854,391,True,0.027777777777777773,0.027095980942249298,126,342,127,1.65,3,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9946048937748487,378,True,0.033994708994708994,0.024964062497019768,126,342,127,1.65,3,rider,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9872942589479146,316,True,0.09920634920634919,0.01645452342927456,126,342,127,1.65,3,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9872942589479146,316,True,0.09920634920634919,0.01645452342927456,126,342,127,1.65,3,rider,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9992722201954631,523,True,0.013227513227513227,0.05689281225204468,126,342,127,1.65,3,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.999,500,True,0.01521164021164021,0.05049850791692734,126,342,127,1.65,3,rider,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9968522516858986,417,True,0.039947089947089946,0.03176134079694748,126,342,127,1.65,3,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.99667340446706,413,True,0.039947089947089946,0.031003648415207863,126,342,127,1.65,3,rider,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9921657035723379,351,True,0.08955026455026455,0.020936086773872375,126,342,127,1.65,3,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.991605400134806,346,True,0.0984126984126984,0.020234962925314903,126,342,127,1.65,3,rider,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.995734204811984,395,True,0.024696846713892166,0.04469209536910057,176,819,169,1.65,3,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9954291181038513,390,True,0.024696846713892166,0.043452002108097076,176,819,169,1.65,3,bicycle,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9910050241846996,341,True,0.039874661323524956,0.03282416611909866,176,819,169,1.65,3,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9900916805510723,334,True,0.04271557041443405,0.031532980501651764,176,819,169,1.65,3,bicycle,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9742960421723114,265,True,0.10617322229538138,0.021196601912379265,176,819,169,1.65,3,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9724577129666183,260,True,0.11391244487835396,0.02060481160879135,176,819,169,1.65,3,bicycle,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9971026564122987,423,True,0.02559216351829988,0.05216227099299431,176,819,169,1.65,3,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.996980048279598,420,True,0.026625221369539546,0.05131843686103821,176,819,169,1.65,3,bicycle,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9951694119796023,386,True,0.034665854978354976,0.04248366504907608,176,819,169,1.65,3,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.994894950000246,382,True,0.036431135152726064,0.04153729975223541,176,819,169,1.65,3,bicycle,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.984794524702675,303,True,0.09674466158841159,0.0263944324105978,176,819,169,1.65,3,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.984794524702675,303,True,0.09674466158841159,0.0263944324105978,176,819,169,1.65,3,bicycle,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9910050241846996,341,True,0.033136872413817305,0.055350661277770996,203,1307,199,1.55,4,person,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.989953842097216,333,True,0.03696698683506473,0.053397808223962784,203,1307,199,1.55,4,person,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9796764298906377,282,True,0.07650147576675356,0.04239823669195175,203,1307,199,1.55,4,person,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9782229022764684,277,True,0.07904746107135956,0.04144280403852463,203,1307,199,1.55,4,person,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9494175337996886,216,True,0.16333460475570313,0.03131098672747612,203,1307,199,1.55,4,person,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9472770138577178,213,True,0.16917100102019803,0.030864693224430084,203,1307,199,1.55,4,person,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9954918329545854,391,True,0.023812061626425123,0.06922478973865509,203,1307,199,1.55,4,person,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9947519253975022,380,True,0.02974163652151725,0.06589612364768982,203,1307,199,1.55,4,person,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.989672385942386,331,True,0.05024199839242008,0.052919209003448486,203,1307,199,1.55,4,person,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.989528714519491,330,True,0.05106301645481745,0.05268164724111557,203,1307,199,1.55,4,person,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9674912702614565,248,True,0.16664379098425675,0.03632906824350357,203,1307,199,1.55,4,person,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9674912702614565,248,True,0.16664379098425675,0.03632906824350357,203,1307,199,1.55,4,person,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9979203033128963,447,True,0.03855832514369099,0.029961425811052322,123,355,130,1.55,4,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9977091323472322,440,True,0.04939843354477501,0.028767650946974754,123,355,130,1.55,4,rider,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9932702334371568,362,True,0.10418565174662736,0.017528526484966278,123,355,130,1.55,4,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9928878648634667,358,True,0.12431728163435479,0.01704401895403862,123,355,130,1.55,4,rider,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9837070396736027,298,True,0.21348685190148603,0.010947149246931076,123,355,130,1.55,4,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.981293178596342,288,True,0.23679308496381668,0.010126489214599133,123,355,130,1.55,4,rider,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9987526164857571,484,True,0.04784984663033443,0.03695274516940117,123,355,130,1.55,4,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9986259580249874,477,True,0.04784984663033443,0.035542093217372894,123,355,130,1.55,4,rider,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.996484395594717,409,True,0.09276482325262812,0.02389252744615078,123,355,130,1.55,4,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half
0.9957927337161555,396,True,0.09682986390303464,0.022019091993570328,123,355,130,1.55,4,rider,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half
0.9887798154569803,325,True,0.22358170284999554,0.013426639139652252,123,355,130,1.55,4,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half
