fnr_boot_lo,fnr_boot_hi,n_test_clusters,lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,fp_lam_index,n_test_images,n_test_components,n_missed_components,region_fnr_component_avg,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
,,,0.9999904939520634,837,True,0.03559561965811966,0.03559561965811966,0.18603076040744781,51.188,825.0,200,1321.0,33.0,0.02498107494322483,0.08400000000000002,False,0.046511627906976744,0.002074688796680498,0.0,,,0,person,0.05,0.1,region_crc,mask2former_swinb_cityscapes,cityscapes_val_half,202
,,,0.9999967640634307,915,True,0.020765567765567768,0.020765567765567764,0.3039625883102417,51.608,900.0,200,1321.0,18.0,0.013626040878122634,0.07200000000000001,False,0.02616279069767442,0.0,0.0,,,0,person,0.05,0.1,pixel_crc,mask2former_swinb_cityscapes,cityscapes_val_half,202
,,,0.9999886237271418,824,True,0.03559561965811966,0.03559561965811966,0.17380523681640625,49.292,800.0,200,1321.0,33.0,0.02498107494322483,0.07200000000000001,False,0.046511627906976744,0.002074688796680498,0.0,,,0,person,0.05,0.1,heuristic,mask2former_swinb_cityscapes,cityscapes_val_half,202
,,,,-1,True,,0.478565602848304,0.012952741235494614,,,250,,,0.47009841029523086,,False,,,,,,0,person,0.05,0.1,argmax,mask2former_swinb_cityscapes,cityscapes_val_half,202
,,,0.9999144933287115,678,True,0.08356751788659683,0.08356751788659685,0.08256154507398605,36.636,675.0,200,1321.0,92.0,0.0696442089326268,0.08800000000000008,False,0.12063953488372094,0.01867219917012448,0.0,,,0,person,0.1,0.1,region_crc,mask2former_swinb_cityscapes,cityscapes_val_half,202
,,,0.999968811104159,751,True,0.061471026658526655,0.061471026658526655,0.11900552362203598,45.276,750.0,200,1321.0,67.0,0.050719152157456475,0.06000000000000005,False,0.09011627906976744,0.01037344398340249,0.0,,,0,person,0.1,0.1,pixel_crc,mask2former_swinb_cityscapes,cityscapes_val_half,202
,,,0.9999045007413978,670,True,0.08611928556336451,0.08611928556336451,0.079703688621521,33.784,650.0,200,1321.0,97.0,0.07342922028766086,0.09200000000000008,False,0.12790697674418605,0.01867219917012448,0.0,,,0,person,0.1,0.1,heuristic,mask2former_swinb_cityscapes,cityscapes_val_half,202
,,,,-1,True,,0.478565602848304,0.012952741235494614,,,250,,,0.47009841029523086,,False,,,,,,0,person,0.1,0.1,argmax,mask2former_swinb_cityscapes,cityscapes_val_half,202
,,,0.9986068431970547,476,True,0.19072402396938004,0.19072402396937999,0.03944820910692215,15.352,475.0,200,1321.0,238.0,0.1801665404996215,0.06400000000000002,False,0.3023255813953488,0.06224066390041494,0.0,,,0,person,0.2,0.1,region_crc,mask2former_swinb_cityscapes,cityscapes_val_half,202
,,,0.998378189902641,465,True,0.19923646036339535,0.19923646036339535,0.0382135771214962,13.944,450.0,200,1321.0,250.0,0.18925056775170326,0.055999999999999994,False,0.3183139534883721,0.06431535269709543,0.0,,,0,person,0.2,0.1,pixel_crc,mask2former_swinb_cityscapes,cityscapes_val_half,202
,,,0.9984223887303006,467,True,0.19840312703006202,0.198403127030062,0.03842667490243912,13.944,450.0,200,1321.0,249.0,0.18849356548069643,0.06000000000000001,False,0.3168604651162791,0.06431535269709543,0.0,,,0,person,0.2,0.1,heuristic,mask2former_swinb_cityscapes,cityscapes_val_half,202
,,,,-1,True,,0.478565602848304,0.012952741235494614,,,250,,,0.47009841029523086,,False,,,,,,0,person,0.2,0.1,argmax,mask2former_swinb_cityscapes,cityscapes_val_half,202
,,,0.9999970214835706,921,True,0.037534111721611724,0.03753411172161172,0.317990779876709,51.608,900.0,200,1321.0,33.0,0.02498107494322483,0.08000000000000002,False,0.0436046511627907,0.006224066390041493,0.0,,,0,person,0.05,0.5,region_crc,mask2former_swinb_cityscapes,cityscapes_val_half,202
